gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
A1BG	chr19:58858171-58864865	4928	1766	62.257940702717974	51.74205929728204	0.18981523390923485	0.44021011987898423	0.4311923450588004
A1BG-AS1	chr19:58863335-58866549	1084	2130	31.81146310337062	2.1885368966293823	0.4409215992686732	0.015437653235929038	28.561439522588067
A1CF	chr10:52559168-52645435	76738	9221	10.0	7.0	0.001957927183095769	0.011405833567235893	0.1716601571953549
A2M	chr12:9220303-9268558	43259	4653	21522.83461229297	3773.3085154987834	7.475323722899455	12.184179129381292	0.6135270701062854
A2M-AS1	chr12:9217772-9220651	692	2187	498.266425760624	1420.733574239376	10.818387722252217	9.76047318722141	1.1083876278063904
A2ML1	chr12:8975149-9029381	27993	3618	19.112423893889233	3.887576106110769	0.010258251373289774	0.016144230655949846	0.6354128352043313
A2MP1	chr12:9381128-9386803	4474	1201	504.5474160736802	155.45258392631982	1.6943885919434745	1.9447418045691092	0.8712666061698073
A3GALT2	chr1:33772366-33786699	5125	1023	4.345454545454546	1.8874662466246626	0.012739381806176618	0.027721107201909012	0.45955530251328924
A4GALT	chr22:43088126-43116876	26658	2092	7.0	0.0	0.003945276889619708	0.0	inf
A4GNT	chr3:137842559-137851229	6899	1771	2.135	0.865	0.004649633766293964	0.007338453698056956	0.6335985696176123
AA06	chr17:31856805-31860779	3342	632	0.0	0.0	0.0	0.0	NA
AAAS	chr12:53701239-53715412	12336	1738	66.9939961164369	156.0060038835631	0.0815959372229785	1.3486478130904063	0.060502035024253394
AACS	chr12:125549924-125627871	74626	3321	375.1415952034331	256.8584047965669	0.0755287103417173	1.1620690046334476	0.06499503045048637
AACSP1	chr5:178191863-178203277	9241	2173	0.0	0.0	0.0	0.0	NA
AADAC	chr3:151531860-151546276	12810	1606	0.0	0.0	0.0	0.0	NA
AADACL2	chr3:151451703-151475556	22353	1500	0.0	0.0	0.0	0.0	NA
