gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
A1BG	chr19:58858171-58864865	4928	1766	75.64494351087376	87.35505648912624	0.23678591514165317	0.7630342130668544	0.31032149160119876
A1BG-AS1	chr19:58863335-58866549	1084	2130	19.268844363454228	5.731155636545772	0.2742035344026042	0.04150584507528543	6.606383604652303
A1CF	chr10:52559168-52645435	76738	9221	26.849162011173185	4.150837988826815	0.005397180232765206	0.006943915422786249	0.7772531639792907
A2M	chr12:9220303-9268558	43602	4653	15625.57659021423	2493.423409785771	5.52810525109803	8.266271052359178	0.6687544136990669
A2M-AS1	chr12:9217772-9220651	692	2187	292.510170431589	864.489829568411	6.5205095923589615	6.0975836510198	1.069359596447427
A2ML1	chr12:8975149-9029381	27993	3618	22.981930425219566	4.01806957478043	0.012664373872608482	0.017131506354636315	0.739244618099862
A2MP1	chr12:9381128-9386803	4474	1201	341.71577092737095	101.28422907262905	1.1781910106925124	1.3009046951265426	0.9056705038472527
A3GALT2	chr1:33772366-33786699	5125	1023	10.0	0.0	0.030099050248021928	0.0	inf
A4GALT	chr22:43088126-43116876	26658	2092	20.826550802139035	137.17344919786098	0.012051370771695708	1.0114747379549291	0.011914653247852751
A4GNT	chr3:137842559-137851229	6899	1771	5.5	1.5	0.012297680516975185	0.013065299197158023	0.941247523795719
AA06	chr17:31856805-31860779	3342	632	0.0	0.0	0.0	0.0	NA
AAAS	chr12:53701239-53715412	12336	1738	64.20716884300614	92.79283115699386	0.08028895798156174	0.8235904746380429	0.09748650628438567
AACS	chr12:125549924-125627871	74626	3321	319.5348492013001	184.4651507986999	0.06605028990671241	0.8568249757560201	0.07708726026389799
AACSP1	chr5:178191863-178203277	9241	2173	3.5	0.5	0.005842459840102731	0.003549416302832774	1.6460339790066012
AADAC	chr3:151531860-151546276	12810	1606	0.0	0.0	0.0	0.0	NA
AADACL2	chr3:151451703-151475556	22353	1500	0.0	0.0	0.0	0.0	NA
AADACL2-AS1	chr3:151468966-151645963	176225	712	99.0	0.0	0.008665913247036531	0.0	inf
AADACL3	chr1:12776117-12788726	8560	3832	5.0	2.0	0.009010375731373386	0.008051024661853465	1.1191588785046729
AADACL4	chr1:12704565-12727097	20957	1575	8.665	0.335	0.006378023504296601	0.003281035358385565	1.9439057515780356
AADACP1	chr3:151488243-151502682	13150	1289	0.0	0.0	0.0	0.0	NA
AADAT	chr4:170981372-171011538	27473	2030	6.0	0.0	0.003368928748686617	0.0	inf
AAED1	chr9:99403532-99417599	12842	1225	129.7394893898074	203.2605106101926	0.1558425983317993	2.559549808307	0.060886722276711824
AAGAB	chr15:67493012-67547536	50718	3021	2027.3368727174422	900.6631272825575	0.6166098550971023	4.598946101081385	0.1340763386968406
AAK1	chr2:69685126-69870977	164586	21265	11671.826539378093	4051.173460621909	1.0939377159427608	2.9387464235499534	0.3722463793324854
AAMDC	chr11:77532207-77583398	50687	504	777.9957414716729	46.00425852832713	0.23677033793857927	1.4080373028708206	0.1681562963252697
AAMP	chr2:219128851-219134893	4249	1793	51.775047397963526	995.2249526020365	0.18796649176931593	8.5622445629853	0.021952945911157176
AANAT	chr17:74449432-74466199	1488	846	20.52107915252963	6.4789208474703734	0.21273743863222958	0.11813510534544432	1.8007978069698605
AAR2	chr20:34824338-34844863	17760	2486	563.7846974650502	426.21530253494984	0.4896852065461161	2.6446887978001214	0.18515796904098553
AARD	chr8:117950463-117956239	3990	1786	0.0	0.0	0.0	0.0	NA
AARS	chr16:70286296-70323412	33772	3344	256.98512398905393	863.0148760109461	0.11738101628478025	3.9810595575343863	0.029484868183554263
AARS2	chr6:44266462-44281063	9819	4782	253.38725322340989	480.61274677659014	0.39807432318230784	1.5503593575329502	0.25676261522731997
AARSD1	chr17:41102542-41116515	12609	1364	0.0	0.0	0.0	0.0	NA
AASDH	chr4:57204450-57253674	35569	1687	416.0864079243444	348.9135920756555	0.18045068517704513	3.1904318119755644	0.056559956711724015
AASDHPPT	chr11:105948291-105969419	18267	2861	1356.604204038006	1068.395795961994	1.145598909416384	5.760510523614353	0.19887107309676327
AASS	chr7:121713597-121784344	53439	5871	138.0373024626807	95.96269753731931	0.0398460066196857	0.252137259963319	0.15803299609697716
AATF	chr17:35306174-35414171	105856	2141	4364.892439136138	1396.107560863862	0.6360697304549996	10.058862544777401	0.06323475717294191
AATK	chr17:79091095-79139872	9564	5042	388.173902517496	1391.826097482504	0.6260851862069218	4.258226867884769	0.14702955141465332
AATK-AS1	chr17:79139306-79156964	16081	1577	10.5	0.5	0.010072166789824514	0.00489085708690908	2.059386854051365
ABAT	chr16:8768443-8878432	58952	4689	0.0	0.0	0.0	0.0	NA
ABCA1	chr9:107543283-107690527	136742	10502	9944.106724959867	4819.893275040133	1.121787278911806	7.0796545954306	0.15845226116480848
ABCA10	chr17:67144147-67240956	90478	6331	579.7067978004835	62.29320219951639	0.09883529497236654	0.15178015942910042	0.6511740094629068
ABCA11P	chr4:419223-467998	1279	1895	0.0	87.43730158730159	0.0	0.7117610098623559	0.0
ABCA12	chr2:215796265-216003151	92404	7895	12.163170731707318	0.8368292682926829	0.0020304985942418696	0.0016350513204712355	1.241856184463166
ABCA13	chr7:48211056-48687091	452211	17184	724.4085667936732	380.3414332063266	0.02471093151020301	0.3414255646886332	0.07237575057608359
ABCA17P	chr16:2390922-2476700	81590	4188	0.0	0.0	0.0	0.0	NA
ABCA2	chr9:139901685-139923374	12901	7940	138.48363687409244	911.5163631259077	0.16558528770723913	1.7708860979856056	0.09350419990059974
ABCA3	chr16:2325878-2390747	58246	6623	0.0	0.0	0.0	0.0	NA
ABCA4	chr1:94458393-94586705	120987	7325	44.79580109505088	3.2041989049491257	0.005711435297849522	0.006747742487429255	0.8464216452375994
ABCA5	chr17:67240575-67323323	61950	8046	783.5210784797642	1186.4789215202356	0.1950994456766378	2.2747132670881713	0.08576880809526463
ABCA6	chr17:67074846-67138015	57873	5296	57.21863286644309	49.7813671335569	0.015251344913987906	0.14499916611946376	0.10518229395486615
ABCA7	chr19:1040101-1065570	18651	6818	263.84151856020867	2628.1584814397906	0.21821654610408514	5.946223309433617	0.03669834359531823
ABCA8	chr17:66863427-66951533	82102	5708	31.605	2.395	0.005938116581605511	0.006472442710022146	0.9174459856416702
ABCA9	chr17:66970772-67057136	80063	6301	60.6566926824328	15.34330731756721	0.011686743951329284	0.0375626450063764	0.31112675769625425
ABCB1	chr7:87133178-87342639	204745	4716	912.4709986889909	470.529001311009	0.06874679039875883	1.5390731504401958	0.044667656231346976
ABCB10	chr1:229652328-229694442	38257	3857	1355.6807743710438	1823.3192256289562	0.5466296539427178	7.292219524909274	0.07496066898089147
ABCB11	chr2:169779448-169887833	103610	4775	19.09779825908858	5.902201740911417	0.002843336691258398	0.019067218161570327	0.14912173696051254
ABCB4	chr7:87031360-87105019	69671	3826	457.53485125975465	142.4651487402453	0.10130218161247727	0.5743945781870982	0.17636340150042293
ABCB5	chr7:20655244-20796637	10805	726	1.0	0.0	0.001427650462944122	0.0	inf
ABCB6	chr2:220074487-220083712	6207	3018	30.749886359162538	172.2501136408374	0.07642024601349542	0.8804140070155118	0.08680035233940683
ABCB7	chrX:74273006-74376175	100641	2327	2451.333009810338	624.6669901896621	0.37572840752197956	4.140939021089222	0.09073507376188043
ABCB8	chr7:150725508-150744869	14626	4296	223.23618055348032	244.76381944651962	0.23544294205685395	0.8788800585345699	0.2678897305389175
ABCB9	chr12:123405497-123451056	33988	2032	50.606581341982334	25.393418658017662	0.022968257702133968	0.19277207892732515	0.11914722209741264
ABCC1	chr16:16043433-16236930	186934	6563	2302.1404876727147	1117.8595123272853	0.189972258315444	2.6274319954717704	0.07230339686920552
ABCC10	chr6:43395291-43418163	13587	4652	216.61477812571744	588.3852218742826	0.24592980674732623	1.9510514044870217	0.12604988581117732
ABCC11	chr16:48200821-48269088	60499	4416	22.081941391941392	3.9180586080586077	0.005630354221707525	0.013686377829666797	0.41138380744561104
ABCC12	chr16:48116883-48180681	58630	5168	18.028038439796497	0.9719615602035048	0.004743241563572601	0.0029011704562406982	1.6349406679533187
ABCC13	chr21:15646119-15673692	16775	712	8.575342465753424	236.42465753424665	0.007885615659164718	5.122234261355009	0.001539487508148192
