gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
A1BG	chr19:58858171-58864865	4928	1766	68.59291048481933	48.40708951518069	0.20515786423851393	0.4040153907639458	0.5077971506248423
A1BG-AS1	chr19:58863335-58866549	1084	2130	12.286696775944087	0.7133032240559123	0.16706500796184698	0.004935989430398828	33.84630585571334
A1CF	chr10:52559168-52645435	76738	9221	20.732154696132596	11.267845303867404	0.003982113204691119	0.018011193475060274	0.22109102376836207
A2M	chr12:9220303-9268558	43259	4653	22172.369724420158	3896.966834019423	7.5546660880831045	12.344494048098367	0.6119866929051563
A2M-AS1	chr12:9217772-9220651	692	2187	520.1978792800883	1492.8021207199122	11.080060210161845	10.06081348611352	1.1013085796148734
A2ML1	chr12:8975149-9029381	27993	3618	20.869869354009836	4.130130645990163	0.010988791260216206	0.016825766769162122	0.6530930453853794
A2MP1	chr12:9381128-9386803	4474	1201	684.7367014129208	240.26329858707928	2.255834654728849	2.948655701674755	0.7650383371132808
A3GALT2	chr1:33772366-33786699	5125	1023	10.0	0.17363646421064277	0.0287597937887267	0.0025017559274312087	11.49584316894459
A4GALT	chr22:43088126-43116876	26658	2092	5.0	0.0	0.002764534908230631	0.0	inf
A4GNT	chr3:137842559-137851229	6899	1771	7.209131938338901	1.7908680616610986	0.015401976854682501	0.01490474902882401	1.0333603621836847
AA06	chr17:31856805-31860779	3342	632	0.0	0.0	0.0	0.0	NA
AAAS	chr12:53701239-53715412	12336	1738	72.99825503111093	137.0017449688891	0.08722033603568508	1.161865788938723	0.0750692006478255
AACS	chr12:125549924-125627871	74626	3321	423.8987911533014	237.10120884669865	0.08372432440691555	1.0523120175137153	0.07956226196554324
AACSP1	chr5:178191863-178203277	9241	2173	0.0	0.0	0.0	0.0	NA
AADAC	chr3:151531860-151546276	12810	1606	0.0	0.0	0.0	0.0	NA
AADACL2	chr3:151451703-151475556	22353	1500	0.0	0.0	0.0	0.0	NA
AADACL2-AS1	chr3:151468966-151645963	176225	712	136.0	0.0	0.011374990081283877	0.0	inf
AADACL3	chr1:12776117-12788726	5431	3832	0.0	0.0	0.0	0.0	NA
AADACL4	chr1:12704565-12727097	20957	1575	7.885	1.115	0.00554564700039874	0.010434555341679691	0.5314694128121836
AADACP1	chr3:151488243-151502682	13150	1289	0.0	0.0	0.0	0.0	NA
AADAT	chr4:170981372-171011538	27473	2030	9.0	0.0	0.004828542527226801	0.0	inf
AAED1	chr9:99403532-99417599	12842	1225	117.9661457314551	114.03385426854491	0.1353955410340959	1.3720734232814245	0.09867951578734506
AAGAB	chr15:67493012-67547536	50718	3021	2638.1177200609804	840.882279939019	0.7666756837791624	4.102646639512009	0.18687343833012998
AAK1	chr2:69685126-69870977	164586	21265	20167.86913622766	6104.130863772352	1.8061206647401096	4.2309518815902285	0.4268828186392109
AAMDC	chr11:77532207-77583398	50687	504	1192.9450230307475	44.05497696925235	0.3468993448541384	1.288380311833206	0.26925228650889854
AAMP	chr2:219128851-219134893	4249	1793	77.8977934577028	1321.1022065422974	0.27022035636048075	10.86014855265979	0.024881828738364753
AANAT	chr17:74449432-74466199	1488	846	29.745015005021028	11.25498499497897	0.2946394523627893	0.19608943483426633	1.5025768859592916
AAR2	chr20:34824338-34844863	17760	2486	619.9751008376246	572.0248991623753	0.5145302633893863	3.39151269015995	0.15171114201702135
AARD	chr8:117950463-117956239	3990	1786	0.0	0.0	0.0	0.0	NA
AARS	chr16:70286296-70323412	33772	3344	271.99057012907946	917.0094298709207	0.11870710243878503	4.041914945879285	0.029369025332857734
AARS2	chr6:44266462-44281063	9819	4782	311.0559175596836	643.9440824403163	0.4669289971954458	1.98480672292092	0.23525162012162806
AARSD1	chr17:41102542-41116515	12609	1364	0.0	0.0	0.0	0.0	NA
AASDH	chr4:57204450-57253674	35569	1687	491.95686621440575	299.04313378559425	0.203861402849481	2.6127532107731204	0.07802551041135565
AASDHPPT	chr11:105948291-105969419	18267	2861	961.8754091069379	780.1245908930623	0.7761242096888306	4.019071639756943	0.1931103198090212
AASS	chr7:121713597-121784344	64876	5871	317.2786582784744	176.72134172152573	0.0720835941279836	0.44366641795500245	0.16247250459081278
AATF	chr17:35306174-35414171	105856	2141	6376.954943159866	1736.0450568401313	0.8879275000680695	11.95154257093111	0.07429396622221074
AATK	chr17:79091095-79139872	9564	5042	302.55640604027366	1016.4435939597262	0.46627960808008934	2.9713928861719383	0.15692290650961338
AATK-AS1	chr17:79139306-79156964	16081	1577	23.345000000000002	0.655	0.02139737331782136	0.006121942471435127	3.495193464764022
ABAT	chr16:8768443-8878432	58952	4689	0.0	0.0	0.0	0.0	NA
ABCA1	chr9:107543283-107690527	136742	10502	16185.16013618198	6763.8398638180115	1.7445953498302145	9.492944472289073	0.18377810540479575
ABCA10	chr17:67144147-67240956	90478	6331	1222.387214141358	156.61278585864164	0.1991340122123533	0.364615006446206	0.5461487012102253
ABCA11P	chr4:419223-467998	1279	1895	0.0	124.75721688802378	0.0	0.97036718394166	0.0
ABCA12	chr2:215796265-216003151	92404	7895	50.034676954163835	4.965323045836159	0.007981048798074169	0.00926989921247478	0.8609639236782458
ABCA13	chr7:48211056-48687091	440726	17184	709.4114089670257	211.44359103297424	0.023725159145470506	0.18136350465425996	0.13081550883513562
ABCA17P	chr16:2390922-2476700	81590	4188	0.0	0.0	0.0	0.0	NA
ABCA2	chr9:139901685-139923374	12901	7940	117.52060125309437	1015.4793987469058	0.13426730348094432	1.8850820250174882	0.07122623933549985
ABCA3	chr16:2325878-2390747	58246	6623	0.0	0.0	0.0	0.0	NA
ABCA4	chr1:94458393-94586705	120987	7325	75.51305487308976	10.486945126910244	0.009199473429664084	0.02110187295609022	0.4359553035319085
ABCA5	chr17:67240575-67323323	61950	8046	996.1392019191964	1501.8607980808033	0.23700546394563715	2.751245154330153	0.08614480013626448
ABCA6	chr17:67074846-67138015	57873	5296	156.12082587607583	74.87917412392416	0.03976165765797254	0.20839759696431973	0.19079710244826018
ABCA7	chr19:1040101-1065570	18651	6818	478.57821594784156	4489.421784052159	0.378207765602315	9.705391306721662	0.038968832234551914
ABCA8	chr17:66863427-66951533	79056	5708	30.379643493761144	1.620356506238859	0.005664055159077068	0.004184140413300851	1.3536962433363267
ABCA9	chr17:66970772-67057136	80063	6301	122.2689543075772	34.7310456924228	0.02250940297306744	0.08124338636608852	0.2770613582210675
ABCB1	chr7:87133178-87342639	204745	4716	1281.666853595655	723.333146404345	0.09226595588570818	2.260706630027387	0.040812883308344365
ABCB10	chr1:229652328-229694442	38257	3857	1553.7154343190869	784.2845656809136	0.5986048159136022	2.997116792867612	0.1997268899690969
ABCB11	chr2:169779448-169887833	103610	4775	40.8	4.2	0.005804143307810783	0.012964493430415542	0.4476953410454038
ABCB4	chr7:87031360-87105019	69671	3826	934.7959949588127	325.2040050411871	0.19776272445337106	1.2528254217667136	0.15785337766732843
ABCB5	chr7:20655244-20796637	10805	726	1.0	0.0	0.0013641271926628814	0.0	inf
ABCB6	chr2:220074487-220083712	6207	3018	39.683362500571555	133.31663749942842	0.09423372445776712	0.6510955894909278	0.14473101335465297
ABCB7	chrX:74273006-74376175	100641	2327	2599.107681821303	608.892318178697	0.380652745839037	3.8567700790971355	0.09869728763508435
ABCB8	chr7:150725508-150744869	14626	4296	166.98577695365069	328.0142230463493	0.16828040556571305	1.125402927135355	0.14952902778923868
ABCB9	chr12:123405497-123451056	33988	2032	24.899495328154902	18.100504671845098	0.010798031067702224	0.13129452543799286	0.08224281272719071
ABCC1	chr16:16043433-16236930	186934	6563	3602.3250474035685	1369.6749525964306	0.2840365547770177	3.076059608724196	0.09233779279551174
ABCC10	chr6:43395291-43418163	13587	4652	362.2963056448222	796.703694355178	0.39302481109816934	2.524275559907669	0.1556980613925308
ABCC11	chr16:48200821-48269088	60499	4416	29.022906194080868	6.977093805919129	0.007070861644189223	0.023287621555752647	0.30363176536774905
ABCC12	chr16:48116883-48180681	58630	5168	10.168478260869566	0.8315217391304348	0.002556322883983907	0.0023715415626877484	1.077916121818561
ABCC13	chr21:15646119-15673692	16775	712	5.947667512051575	70.05233248794842	0.005225932442616254	1.4501811114410355	0.0036036412289381426
ABCC2	chr10:101542354-101611949	64149	5446	294.25932444407084	217.74067555592916	0.06761140803993079	0.5893069547940444	0.114730375214323
ABCC3	chr17:48712217-48769063	31186	1780	0.0	0.0	0.0	0.0	NA
ABCC4	chr13:95672082-95953687	202600	2654	1679.7930059655127	657.206994034487	0.12220696685783895	3.649899409488377	0.033482283522703785
ABCC5	chr3:183637723-183735727	32214	756	1729.923139766934	453.0768602330663	0.7915198142002662	8.833437167668919	0.08960496341076513
ABCC5-AS1	chr3:183724125-183729207	4613	469	0.0	0.0	0.0	0.0	NA
ABCC6	chr16:16243421-16317328	1567	256	84.61586956521741	25.384130434782605	0.7959072539719797	1.4615105775991237	0.5445785108715705
ABCC6P1	chr16:18582569-18609607	24314	2724	16.0	1.0	0.009699362880133212	0.005410937708047883	1.7925475034959284
ABCC6P2	chr16:14916288-14918559	1565	706	0.0	0.0	0.0	0.0	NA
ABCC8	chr11:17414431-17498392	79037	4921	19.578231292517007	0.4217687074829932	0.0036510908946999817	0.001263282928276	2.890160876061722
ABCC9	chr12:21950323-22089628	122708	4532	36.585	0.415	0.004394503545631012	0.0013497018184995167	3.2559069606325686
ABCD1	chrX:152990322-153010216	16230	3664	325.6472714236208	362.35272857637926	0.2957389736092103	1.4576582282280435	0.20288636107019142
ABCD2	chr12:39945021-40013843	63481	5341	2678.6108965449353	878.3891034550653	0.6219357323489737	2.4240635385389444	0.25656742179449343
ABCD3	chr1:94883932-94984219	59361	786	2933.9143008856618	189.085699114337	0.7284937883833628	3.5458125685742323	0.20545186027029325
ABCD4	chr14:74751979-74769767	14631	3029	388.48464764124094	420.515352358759	0.39136275084254146	2.0462666208818834	0.1912569685928196
ABCE1	chr4:146019155-146050676	27327	4191	795.5376169962083	906.4623830037917	0.4290900073441219	3.187951919916192	0.13459738983623135
ABCF1	chr6:30539169-30559309	16676	3350	216.7285260915758	1304.2714739084242	0.19155955899171276	5.738558671638514	0.033381127553587825
ABCF2	chr7:150904922-150924460	11195	2122	199.3284230011127	483.6715769988873	0.26243682225492143	3.3595787432505073	0.07811599081645719
ABCF3	chr3:183903862-183911795	5361	2572	211.50444063645745	1011.4955593635422	0.5815048219135531	5.7965909405415905	0.10031841609634466
ABCG1	chr21:43619798-43717354	74351	2811	5192.8852853835615	2186.114714616436	1.0294412161608322	11.462827036755879	0.08980692222432562
ABCG2	chr4:89011415-89152474	64165	3947	30.7	95.3	0.007052121959376274	0.3558814994638074	0.019815927408425072
ABCG4	chr11:119019749-119033374	9465	3511	2.0	0.0	0.0031145048741093363	0.0	inf
ABCG5	chr2:44039610-44065958	23608	2740	6.397590361445783	2.602409638554217	0.003994264953160462	0.013999248845361205	0.2853199480402124
ABCG8	chr2:44066102-44105605	36838	2665	15.330814045032279	2.6691859549677215	0.006134071160379968	0.014762545701661004	0.4155158117268212
