gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
A1BG	chr19:58858171-58864865	4928	1766	39.02163224610382	50.97836775389618	0.12035800069515977	0.43876851808647677	0.274308651906148
A1BG-AS1	chr19:58863335-58866549	1084	2130	21.299413737216863	5.700586262783133	0.2986610584821132	0.040679925687947815	7.341730679970173
A1CF	chr10:52559168-52645435	76738	9221	33.673469387755105	14.326530612244898	0.006669873857399016	0.02361583155764333	0.28243230991543433
A2M	chr12:9220303-9268558	43259	4653	14553.759856188426	2437.9627225536433	5.113743743847147	7.9640548178733805	0.6421030317835827
A2M-AS1	chr12:9217772-9220651	692	2187	340.6472523517598	831.3527476482395	7.4823673844024645	5.777989999943663	1.2949775587142622
A2ML1	chr12:8975149-9029381	27993	3618	14.154068108596478	1.8459318914035217	0.007685498981589466	0.007755098939304698	0.9910252650211228
A2MP1	chr12:9381128-9386803	4474	1201	351.23273251684105	99.76726748315893	1.193271409332366	1.262656743579474	0.9450481418644237
A3GALT2	chr1:33772366-33786699	5125	1023	9.0	1.92	0.026692476690077373	0.02852763882158807	0.9356707317073171
A4GALT	chr22:43088126-43116876	26658	2092	19.33360257578562	92.66639742421438	0.011023651009319945	0.6732879340687461	0.01637286285928655
A4GNT	chr3:137842559-137851229	6899	1771	1.0	0.0	0.0022032008348496003	0.0	inf
AA06	chr17:31856805-31860779	3342	632	0.0	0.0	0.0	0.0	NA
AAAS	chr12:53701239-53715412	12336	1738	79.30553576622799	160.69446423377198	0.09771683122365395	1.405372257960632	0.06953092368953766
AACS	chr12:125549924-125627871	74626	3321	464.40019356068206	291.59980643931794	0.09458939783440885	1.3346229485961192	0.07087349871655271
AACSP1	chr5:178191863-178203277	9241	2173	0.0	0.0	0.0	0.0	NA
AADAC	chr3:151531860-151546276	12810	1606	0.0	0.0	0.0	0.0	NA
AADACL2	chr3:151451703-151475556	22353	1500	0.0	0.0	0.0	0.0	NA
AADACL2-AS1	chr3:151468966-151645963	176225	712	101.0	1.0	0.008711522987784744	0.021348149662398026	0.40806922967796844
AADACL3	chr1:12776117-12788726	8560	3832	1.0	0.0	0.001775687214909742	0.0	inf
AADACL4	chr1:12704565-12727097	20957	1575	5.76	0.24	0.004177664911173058	0.0023161725805146503	1.8036932767094527
AADACP1	chr3:151488243-151502682	13150	1289	0.0	0.0	0.0	0.0	NA
AADAT	chr4:170981372-171011538	27473	2030	4.0	0.0	0.0022130648359665697	0.0	inf
AAED1	chr9:99403532-99417599	12842	1225	138.1198684951839	129.88013150481612	0.16347965895327632	1.6115614250629933	0.1014417796373391
AAGAB	chr15:67493012-67547536	50718	3021	2548.4246201456945	928.5753798543054	0.7637476820512954	4.672041284854961	0.16347194630473075
