gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
A1BG	chr19:58858171-58864865	4928	1766	61.97899093473938	53.021009065260614	0.2014293830320961	0.48084633457765147	0.41890593428152134
A1BG-AS1	chr19:58863335-58866549	1084	2130	28.123012037877473	5.8769879621225245	0.4155100866608078	0.04419002202914048	9.402803338427974
A1CF	chr10:52559168-52645435	76738	9221	23.801658682093464	14.198341317906536	0.004967590264898756	0.02466088229981884	0.20143603154601034
A2M	chr12:9220303-9268558	43259	4653	12630.109385293541	2148.4243480211053	4.676055491822842	7.394963476945262	0.6323297615195854
A2M-AS1	chr12:9217772-9220651	692	2187	214.40843135463734	700.5915686453629	4.962320212818603	5.130564404931364	0.9672074690357558
A2ML1	chr12:8975149-9029381	27993	3618	14.74194214876033	3.25805785123967	0.008434401656184419	0.014422456885747203	0.5848103220554329
A2MP1	chr12:9381128-9386803	4474	1201	319.53662063776403	82.46337936223601	1.14386212070191	1.0996820628394732	1.0401753009850503
A3GALT2	chr1:33772366-33786699	5125	1023	4.0376884422110555	0.5688689348381251	0.012617925396651155	0.008906059757673734	1.4167797814043595
A4GALT	chr22:43088126-43116876	26658	2092	3.0	0.0	0.0018023648596681657	0.0	inf
A4GNT	chr3:137842559-137851229	6899	1771	0.0	3.0	0.0	0.027130119948635782	0.0
AA06	chr17:31856805-31860779	3342	632	0.0	0.0	0.0	0.0	NA
AAAS	chr12:53701239-53715412	12336	1738	86.4483983715207	112.5516016284793	0.11223585289228909	1.0371723436018268	0.10821331053094174
AACS	chr12:125549924-125627871	74626	3321	268.9119579204852	189.08804207951485	0.05771237824468378	0.9118936882298746	0.06328849403126405
AACSP1	chr5:178191863-178203277	9241	2173	0.0	0.0	0.0	0.0	NA
AADAC	chr3:151531860-151546276	12810	1606	0.0	0.0	0.0	0.0	NA
AADACL2	chr3:151451703-151475556	22353	1500	0.0	0.0	0.0	0.0	NA
AADACL2-AS1	chr3:151468966-151645963	176225	712	152.0	1.0	0.013814179314726747	0.022494120987375455	0.6141239892183288
AADACL3	chr1:12776117-12788726	8560	3832	2.0	0.0	0.00374201265023629	0.0	inf
AADACL4	chr1:12704565-12727097	20957	1575	1.0	0.0	0.0007642226531951769	0.0	inf
AADACP1	chr3:151488243-151502682	13150	1289	0.0	0.0	0.0	0.0	NA
AADAT	chr4:170981372-171011538	27473	2030	3.0	1.0	0.0017488968233914741	0.007889563617246957	0.2216721872383795
AAED1	chr9:99403532-99417599	12842	1225	125.21909720343163	223.78090279656837	0.1561661569822325	2.9257415085266296	0.05337660778544855
AAGAB	chr15:67493012-67547536	50718	3021	2587.7251375151036	967.2748624848944	0.8171561350140051	5.128002126039359	0.15935175433422455
