gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
A1BG	chr19:58858171-58864865	4928	1766	105.4442935027555	97.5557064972445	0.32624367823203815	0.8422707169848884	0.3873382650650687
A1BG-AS1	chr19:58863335-58866549	1084	2130	36.2017393317848	6.798260668215207	0.509201738227429	0.048664014426924904	10.463619662780985
A1CF	chr10:52559168-52645435	76738	9221	39.955	11.045	0.007938718118533725	0.01826322295473242	0.4346833052529001
A2M	chr12:9220303-9268558	43259	4653	23746.752348668422	4034.525601410777	8.369846052187977	13.220538520315305	0.633094184425731
A2M-AS1	chr12:9217772-9220651	692	2187	455.65405129077146	1517.3459487092287	10.03965673904338	10.578535533061734	0.9490592254160168
A2ML1	chr12:8975149-9029381	27993	3618	18.327861269179344	4.672138730820655	0.009982793037908394	0.019689599851671978	0.5070084264338509
A2MP1	chr12:9381128-9386803	4474	1201	643.0453681083926	211.95463189160728	2.191469129822294	2.6908508561483138	0.8144149367531892
A3GALT2	chr1:33772366-33786699	13310	1023	54.88113364318596	2.1188663568140433	0.0628687377709109	0.03158040202650448	1.9907516604173392
A4GALT	chr22:43088126-43116876	26658	2092	9.311224489795919	1.6887755102040818	0.005325605059970842	0.012308353617685274	0.4326821624883071
A4GNT	chr3:137842559-137851229	6899	1771	2.0	1.0	0.004420115048476072	0.008609365815764094	0.5134077402522105
AA06	chr17:31856805-31860779	3342	632	0.0	0.0	0.0	0.0	NA
AAAS	chr12:53701239-53715412	12336	1738	85.36558671841972	148.63441328158027	0.1055111099290876	1.3039451513744744	0.08091683136968567
AACS	chr12:125549924-125627871	74626	3321	418.1530417106205	201.84695828937953	0.08543480238685411	0.9267083077699239	0.0921916871474354
AACSP1	chr5:178191863-178203277	9241	2173	0.0	0.0	0.0	0.0	NA
AADAC	chr3:151531860-151546276	12810	1606	0.0	0.0	0.0	0.0	NA
AADACL2	chr3:151451703-151475556	22353	1500	0.0	0.0	0.0	0.0	NA
AADACL2-AS1	chr3:151468966-151645963	176225	712	131.0	0.0	0.011334268569289747	0.0	inf
AADACL3	chr1:12776117-12788726	5431	3832	2.0	2.0	0.005614872715786489	0.007957821951836228	0.705579083041797
AADACL4	chr1:12704565-12727097	20957	1575	12.0	0.0	0.008730555056383	0.0	inf
AADACP1	chr3:151488243-151502682	13150	1289	0.0	0.0	0.0	0.0	NA
AADAT	chr4:170981372-171011538	27473	2030	2.0	0.0	0.0011099761117983628	0.0	inf
AAED1	chr9:99403532-99417599	12842	1225	166.9650162942246	169.0349837057754	0.1982360070451595	2.1039248835848	0.0942219984144075
AAGAB	chr15:67493012-67547536	50718	3021	2763.6016095848477	1014.3983904151511	0.8308125349414052	5.1197357857852355	0.1622764473995175
AAK1	chr2:69685126-69870977	164586	21265	24548.41595247494	8317.584047525084	2.2741562777968527	5.963778894616801	0.3813280669827679
AAMDC	chr11:77532207-77583398	50687	504	1148.5784263241665	44.42157367583354	0.3455045650601861	1.3438572111868523	0.25709916364927443
AAMP	chr2:219128851-219134893	4249	1793	65.43143908331899	1329.5685609166806	0.23479533495025512	11.30629129453612	0.020766786281521187
AANAT	chr17:74449432-74466199	1488	846	18.13290168847286	14.86709831152714	0.1858035889469392	0.26794494801141305	0.6934394185294546
AAR2	chr20:34824338-34844863	17760	2486	737.9343723344663	620.0656276655337	0.6335260847518288	3.8029993927211785	0.1665859021603784
AARD	chr8:117950463-117956239	3990	1786	2.0	0.0	0.0076427001803098795	0.0	inf
AARS	chr16:70286296-70323412	33772	3344	371.33209563960656	1294.667904360393	0.16764686276287563	5.903123043978081	0.028399689708974687
AARS2	chr6:44266462-44281063	9819	4782	355.8535719542545	720.1464280457457	0.5525782570816475	2.296153733745734	0.2406538590864394
AARSD1	chr17:41102542-41116515	12609	1364	0.0	0.0	0.0	0.0	NA
AASDH	chr4:57204450-57253674	35569	1687	608.6127170076525	383.38728299234754	0.26089099556963863	3.4650726398482443	0.07529163820965801
AASDHPPT	chr11:105948291-105969419	18267	2861	1315.020563307885	1011.979436692115	1.0976276483892933	5.393163079146121	0.20352205788723832
AASS	chr7:121713597-121784344	64876	5871	223.29577082434645	114.70422917565355	0.0524790730430918	0.29789078791366563	0.1761688349298711
AATF	chr17:35306174-35414171	105856	2141	5529.099763060813	1604.900236939187	0.796395265770593	11.429338535178802	0.06967990871206915
AATK	chr17:79091095-79139872	9564	5042	95.87593354608182	339.1240664539182	0.15284800022240017	1.025523207031017	0.149043921360794
AATK-AS1	chr17:79139306-79156964	16081	1577	13.805757820927724	1.1942421790722761	0.013089917868024447	0.011546502003850382	1.1336695618863086
ABAT	chr16:8768443-8878432	58952	4689	0.0	0.0	0.0	0.0	NA
ABCA1	chr9:107543283-107690527	136742	10502	9136.919751648036	4427.080248351965	1.0187968786154051	6.427396666310237	0.1585084804171988
ABCA10	chr17:67144147-67240956	90478	6331	966.1854006600448	86.81459933995536	0.16281979425932724	0.20907888458187784	0.7787481485035617
ABCA11P	chr4:419223-467998	1279	1895	0.0	112.9999505840072	0.0	0.9091986077537106	0.0
ABCA12	chr2:215796265-216003151	92404	7895	35.246126138134684	3.7538738618653102	0.005815811775565319	0.00724965373270075	0.8022192493597519
ABCA13	chr7:48211056-48687091	454898	17184	623.8628535451495	207.65261037237613	0.020910519507317926	0.18424803027559813	0.11349114276033224
ABCA17P	chr16:2390922-2476700	81590	4188	0.0	0.0	0.0	0.0	NA
ABCA2	chr9:139901685-139923374	12901	7940	115.9786218883706	1073.0213781116295	0.13707059295128993	2.0605236091360655	0.06652221422920787
ABCA3	chr16:2325878-2390747	58246	6623	0.0	0.0	0.0	0.0	NA
ABCA4	chr1:94458393-94586705	120987	7325	39.24404191616766	0.7559580838323353	0.004945665569246466	0.0015735473259121011	3.143004018884356
ABCA5	chr17:67240575-67323323	61950	8046	872.2387922820956	1168.7612077179044	0.21467615580661903	2.2148049376665204	0.09692779357481389
ABCA6	chr17:67074846-67138015	57873	5296	90.70566244190276	32.294337558097254	0.023897260976383037	0.09297541526796162	0.25702774123148003
ABCA7	chr19:1040101-1065570	18651	6818	270.8347906865779	2729.1652093134217	0.22140735948265095	6.103269568413568	0.03627684423911194
ABCA8	chr17:66863427-66951533	82102	5708	11.988372093023255	0.011627906976744186	0.002226364150034794	3.1060418791492584e-05	71.67849747874592
ABCA9	chr17:66970772-67057136	80063	6301	50.900563380281696	14.09943661971831	0.009693496385647366	0.034117877282589866	0.28411780443896184
ABCB1	chr7:87133178-87342639	204745	4716	868.9301705503499	492.06982944965023	0.06470849436336906	1.5908992022155402	0.04067416356313072
ABCB10	chr1:229652328-229694442	38257	3857	1970.0913632063684	1295.9086367936309	0.7851726780856962	5.122883364873007	0.15326772486555726
