gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
A1BG	chr19:58858171-58864865	4928	1766	55.885394835580854	56.114605164419146	0.18547527787495363	0.5196891121861081	0.35689660130599826
A1BG-AS1	chr19:58863335-58866549	1084	2130	8.415341754986123	2.584658245013878	0.12696993040050786	0.01984640864481877	6.397627534171298
A1CF	chr10:52559168-52645435	76738	9221	11.780821917808218	4.219178082191781	0.002510865913672143	0.007483559919203494	0.33551757997273907
A2M	chr12:9220303-9268558	43259	4653	28297.766692010835	4629.202931422468	10.698775924800417	16.2716492054624	0.6575102369591912
A2M-AS1	chr12:9217772-9220651	692	2187	553.0367398625159	1682.963260137484	13.070924172575381	12.585899459863747	1.038537151377887
A2ML1	chr12:8975149-9029381	27993	3618	45.31905304043495	10.680946959565048	0.02647828109394042	0.04828359537908928	0.548390833078012
A2MP1	chr12:9381128-9386803	4474	1201	805.5925105507852	293.40748944921495	2.9449494612949834	3.995642223997957	0.7370403294888419
A3GALT2	chr1:33772366-33786699	13310	1023	72.51666528823091	0.48333471176908444	0.08910830344973843	0.007727353111139331	11.531542841142429
A4GALT	chr22:43088126-43116876	26658	2092	9.447916666666666	11.552083333333334	0.0057965140963294	0.09031440786287429	0.06418149920365236
A4GNT	chr3:137842559-137851229	6899	1771	1.0	1.0	0.0023706763162989956	0.009235062623459498	0.25670387012610524
AA06	chr17:31856805-31860779	3342	632	0.0	0.0	0.0	0.0	NA
AAAS	chr12:53701239-53715412	12336	1738	79.85246053852475	176.14753946147522	0.10586986226827824	1.6576209039310081	0.06386856127188696
AACS	chr12:125549924-125627871	74626	3321	463.6051542938455	155.39484570615454	0.10160533168186252	0.765290178805835	0.13276706600417673
AACSP1	chr5:178191863-178203277	9241	2173	0.0	0.0	0.0	0.0	NA
AADAC	chr3:151531860-151546276	12810	1606	0.0	0.0	0.0	0.0	NA
AADACL2	chr3:151451703-151475556	22353	1500	0.0	0.0	0.0	0.0	NA
AADACL2-AS1	chr3:151468966-151645963	176225	712	110.60115606936415	1.3988439306358382	0.010264801447447135	0.032132733724812616	0.31944998938950364
AADACL3	chr1:12776117-12788726	8560	3832	0.0	0.0	0.0	0.0	NA
AADACL4	chr1:12704565-12727097	20957	1575	2.0	0.0	0.0015608432415084956	0.0	inf
AADACP1	chr3:151488243-151502682	13150	1289	0.0	0.0	0.0	0.0	NA
AADAT	chr4:170981372-171011538	27473	2030	1.0	0.0	0.0005953225314362018	0.0	inf
AAED1	chr9:99403532-99417599	12842	1225	127.29996964526194	142.70003035473806	0.1621265124117552	1.9052254875656058	0.08509570833996752
AAGAB	chr15:67493012-67547536	50718	3021	2597.051453528134	752.9485464718659	0.8374846209618125	4.076364210410616	0.20544891911840527
AAK1	chr2:69685126-69870977	164586	21265	20892.688649750075	6366.311350249961	2.076155354292932	4.896445142910835	0.42401278758301386
AAMDC	chr11:77532207-77583398	50687	504	1136.5339795691655	31.46602043083449	0.3667281461369635	1.021103323680869	0.35914891043051683
AAMP	chr2:219128851-219134893	4249	1793	68.2161202338919	1124.783879766108	0.26257821416676586	10.259996198571393	0.025592428017013044
AANAT	chr17:74449432-74466199	1488	846	19.627988716986764	11.372011283013235	0.21574029805700848	0.2198494203093632	0.9813093787258
AAR2	chr20:34824338-34844863	17760	2486	607.4473017175249	543.5526982824749	0.5594020476903455	3.5760117542213967	0.15643182577070244
AARD	chr8:117950463-117956239	3990	1786	1.0	0.0	0.004099071655675882	0.0	inf
