gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
A1BG	chr19:58858171-58864865	4928	1766	83.99159261936411	66.00840738063587	0.25091805286640534	0.5502693797957428	0.4559913054939471
A1BG-AS1	chr19:58863335-58866549	1084	2130	26.442078186124167	3.5579218138758333	0.35911462687468454	0.024591418928087996	14.603249528822777
A1CF	chr10:52559168-52645435	76738	9221	23.53321965390931	6.466780346090691	0.004514791138271737	0.010324686637055523	0.4372811783040518
A2M	chr12:9220303-9268558	43259	4653	18537.07626315749	3133.178164162055	6.308579094732574	9.913313264422511	0.6363744316820067
A2M-AS1	chr12:9217772-9220651	692	2187	381.6153256015541	1206.384674398446	8.118700204817717	8.120893592016053	0.9997299081469936
A2ML1	chr12:8975149-9029381	27993	3618	20.06996173574458	8.930038264255423	0.010555137422020909	0.03633720749937021	0.2904773962667288
A2MP1	chr12:9381128-9386803	4474	1201	531.8967464048534	176.10325359514675	1.7502421787745117	2.158694395835881	0.8107873824802282
A3GALT2	chr1:33772366-33786699	5125	1023	22.0	6.2941914679612605	0.06319687487920443	0.09057974794125265	0.697693207538975
A4GALT	chr22:43088126-43116876	26658	2092	14.953757309941519	17.046242690058477	0.008258279093540245	0.11995926018004555	0.06884236432556756
A4GNT	chr3:137842559-137851229	6899	1771	2.0	0.0	0.004267864693907189	0.0	inf
AA06	chr17:31856805-31860779	3342	632	0.0	0.0	0.0	0.0	NA
AAAS	chr12:53701239-53715412	12336	1738	103.9174106135544	161.08258938644565	0.12401686465009285	1.3644751219845572	0.09088979538865967
AACS	chr12:125549924-125627871	74626	3321	563.2334813570645	243.76651864293547	0.11111305572676551	1.080617436757635	0.1028236746393408
AACSP1	chr5:178191863-178203277	9241	2173	0.0	0.0	0.0	0.0	NA
AADAC	chr3:151531860-151546276	12810	1606	0.0	0.0	0.0	0.0	NA
AADACL2	chr3:151451703-151475556	22353	1500	0.0	0.0	0.0	0.0	NA
AADACL2-AS1	chr3:151468966-151645963	176225	712	170.0	0.0	0.014201957012214978	0.0	inf
AADACL3	chr1:12776117-12788726	8560	3832	1.536231884057971	0.463768115942029	0.0026421033484577442	0.0017817311744434783	1.4828855140186916
AADACL4	chr1:12704565-12727097	20957	1575	5.0	0.0	0.003512430038085806	0.0	inf
AADACP1	chr3:151488243-151502682	13150	1289	0.0	0.0	0.0	0.0	NA
AADAT	chr4:170981372-171011538	27473	2030	3.0	0.0	0.0016076146683980108	0.0	inf
AAED1	chr9:99403532-99417599	12842	1225	198.3690970309298	152.63090296907023	0.2274092586840152	1.834311870051434	0.1239752423766623
AAGAB	chr15:67493012-67547536	50718	3021	3223.896150673367	859.1038493266324	0.9358057642216628	4.186602527458663	0.22352390944303765
AAK1	chr2:69685126-69870977	164586	21265	25237.874004235513	7598.12599576451	2.2574943339988707	5.260268295294543	0.4291595423028636
AAMDC	chr11:77532207-77583398	50687	504	1642.0410473774325	45.95895262256778	0.47692952999904104	1.342475528918377	0.3552612466487935
AAMP	chr2:219128851-219134893	4249	1793	59.81576369422423	1201.1842363057758	0.2072505598824133	9.862706882308226	0.021013557672912336
AANAT	chr17:74449432-74466199	1488	846	16.073457277395853	9.926542722604147	0.15902784016781513	0.17274060831293755	0.9206164185766885
AAR2	chr20:34824338-34844863	17760	2486	635.485551547922	504.51444845207794	0.5267802826952056	2.9877157431997565	0.17631539543016875
AARD	chr8:117950463-117956239	3990	1786	0.0	2.0	0.0	0.016486001412802744	0.0
AARS	chr16:70286296-70323412	33772	3344	357.80228776689654	945.1977122331034	0.15597432832863897	4.161244025595935	0.03748261994952381
AARS2	chr6:44266462-44281063	9819	4782	345.20846767017616	651.7915323298238	0.5175841537987311	2.006623684169429	0.25793782754685607
