gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
A1BG	chr19:58858171-58864865	4928	1766	34.68979705185103	41.31020294814897	0.1085099010504053	0.36058274195103274	0.30092926928028346
A1BG-AS1	chr19:58863335-58866549	1084	2130	10.5	0.5	0.14931324169681215	0.0036185010954470015	41.26383763837638
A1CF	chr10:52559168-52645435	71189	9221	25.0	3.0	0.005413341480637538	0.005015122437893144	1.0794036531861195
A2M	chr12:9220303-9268558	43602	4653	3890.1939358804643	671.8060641195358	1.375318071160612	2.225610567441109	0.6179509080700858
A2M-AS1	chr12:9217772-9220651	692	2187	70.14459123422407	249.8554087657759	1.562522938931034	1.7610767350585628	0.8872543188068827
A2ML1	chr12:8975149-9029381	27993	3618	23.397833604171495	11.602166395828506	0.012884409266900583	0.04943207427385295	0.260648768156504
A2MP1	chr12:9381128-9386803	4474	1201	86.30617004373183	25.693829956268164	0.297361112161054	0.3297798724821961	0.9016957582124958
A3GALT2	chr1:33772366-33786699	5125	1023	32.569795142751204	6.430204857248794	0.09796241089849295	0.0968919023878675	1.011048482734296
A4GALT	chr22:43088126-43116876	26658	2092	11.625	1.375	0.006722080444867362	0.010131630098747997	0.6634747201931538
A4GNT	chr3:137842559-137851229	6899	1771	7.0	6.0	0.01564048451460061	0.052224103895892354	0.2994878484804561
AA06	chr17:31856805-31860779	3342	632	0.0	0.0	0.0	0.0	NA
AAAS	chr12:53701239-53715412	12336	1738	38.06050318844911	73.9394968115509	0.04755963057454947	0.6557903566697533	0.07252261350116165
AACS	chr12:125549924-125627871	74626	3321	292.0356389914692	196.96436100853077	0.06032314811321573	0.9142333998412012	0.06598221868036502
AACSP1	chr5:178191863-178203277	9241	2173	1.8399999999999999	0.16	0.003069284599778355	0.001135007062428291	2.704198679796559
AADAC	chr3:151531860-151546276	12810	1606	0.0	0.0	0.0	0.0	NA
AADACL2	chr3:151451703-151475556	22353	1500	0.0	0.0	0.0	0.0	NA
AADACL2-AS1	chr3:151468966-151645963	176225	712	239.0	0.0	0.0209058913622835	0.0	inf
