gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
A1BG	chr19:58858171-58864865	4928	1766	36.746052427830556	49.25394757216944	0.11231732942179061	0.4201042953552837	0.2673558225030845
A1BG-AS1	chr19:58863335-58866549	1084	2130	13.144295302013422	3.8557046979865772	0.18264795024980082	0.02726659695768547	6.698597207904192
A1CF	chr10:52559168-52645435	76738	9221	45.22749776038474	14.772502239615257	0.008877667234667845	0.024131416747719417	0.36788835597507324
A2M	chr12:9220303-9268558	43259	4653	24429.558485698864	3903.597321377688	8.506402327858671	12.636847260085265	0.6731427667664376
A2M-AS1	chr12:9217772-9220651	692	2187	440.30688812218284	1323.6931118778175	9.584206504421761	9.11686036956068	1.0512617409850276
A2ML1	chr12:8975149-9029381	27993	3618	21.07957437546045	1.9204256245395486	0.011342771177770656	0.007995317363125037	1.4186767907530862
A2MP1	chr12:9381128-9386803	4474	1201	555.4494407962165	173.55055920378354	1.8700590987378847	2.1766559455248498	0.8591431744565233
A3GALT2	chr1:33772366-33786699	5125	1023	10.433734939759036	2.566265060240964	0.03066568762171876	0.03778615091922587	0.811558914462384
A4GALT	chr22:43088126-43116876	1493	2092	1.0	2.0	0.010088973231576934	0.014400417815243175	0.7006028131279304
A4GNT	chr3:137842559-137851229	6899	1771	1.0	2.0	0.0021833362856565246	0.017010544364476975	0.12835193506305262
AA06	chr17:31856805-31860779	3342	632	0.0	0.0	0.0	0.0	NA
AAAS	chr12:53701239-53715412	7554	1738	57.45758972317878	119.63329819306841	0.11457165877805724	1.0368336447705218	0.1105014862855988
AACS	chr12:125549924-125627871	70543	3321	211.84720795218985	175.7827920478102	0.04523510439943631	0.7972862240676069	0.05673634265076746
AACSP1	chr5:178191863-178203277	9241	2173	2.0	0.0	0.0032600015225071667	0.0	inf
AADAC	chr3:151531860-151546276	12810	1606	0.0	0.0	0.0	0.0	NA
AADACL2	chr3:151451703-151475556	22353	1500	0.0	0.0	0.0	0.0	NA
AADACL2-AS1	chr3:151468966-151645963	23034	712	0.0	0.0	0.0	0.0	NA
AADACL3	chr1:12776117-12788726	8560	3832	1.437984496124031	3.562015503875969	0.002530388565841736	0.014001581171742316	0.18072162956484591
AADACL4	chr1:12704565-12727097	20957	1575	11.0	0.0	0.007906246475267834	0.0	inf
AADACP1	chr3:151488243-151502682	13150	1289	0.0	0.0	0.0	0.0	NA
AADAT	chr4:170981372-171011538	27473	2030	9.0	0.0	0.00493450053917298	0.0	inf
AAED1	chr9:99403532-99417599	12842	1225	207.99115763733755	231.00884236266242	0.2439602018501044	2.8405294253826394	0.08588546897986851
AAGAB	chr15:67493012-67547536	50718	3021	2416.537430034047	1132.462569965954	0.7176921309389723	5.646507493990383	0.1271037241521094
AAK1	chr2:69685126-69870977	164586	21265	14833.187516991946	5540.81248300806	1.357526680727729	3.9247757099284115	0.3458864355722612
AAMDC	chr11:77532207-77583398	50687	504	1005.3507346113831	66.64926538861698	0.2987636727013197	1.9919186964963602	0.14998788516158978
AAMP	chr2:219128851-219134893	4249	1793	49.19146048136596	1032.8085395186342	0.17438525599714824	8.676534700982444	0.020098491161154763
AANAT	chr17:74449432-74466199	1488	846	16.965979510260286	7.034020489739714	0.1717444788292088	0.1252391304208062	1.3713324122592006
AAR2	chr20:34824338-34844863	17760	2486	627.6103197209537	374.3896802790462	0.5322968450045344	2.2684516257173444	0.23465205912698628
AARD	chr8:117950463-117956239	3990	1786	2.0	1.0	0.007550294253004693	0.008433839325164817	0.8952380952380952
AARS	chr16:70286296-70323412	33772	3344	243.04756964656735	615.9524303534326	0.10840299458950979	2.7745188635073217	0.039070916408359004
AARS2	chr6:44266462-44281063	9819	4782	251.28340248721088	548.7165975127891	0.3854813057542452	1.7284041586354155	0.22302729591820977
AARSD1	chr17:41102542-41116515	12609	1364	0.0	0.0	0.0	0.0	NA
AASDH	chr4:57204450-57253674	35569	1687	463.11782264915007	503.88217735085	0.19612213698585254	4.499048679400125	0.043591912637851754
AASDHPPT	chr11:105948291-105969419	18267	2861	1709.2380778855486	1168.7619221144512	1.4094254459281608	6.153397541148046	0.22904833248677164
AASS	chr7:121713597-121784344	64876	5871	129.47118414214324	79.52881585785677	0.030060474558056636	0.204041831516452	0.14732505748769875
AATF	chr17:35306174-35414171	105856	2141	4529.174066866483	1224.8259331335162	0.6444812846810781	8.617166476748645	0.07479039501210243
AATK	chr17:79091095-79139872	9564	5042	279.25666947551287	946.7433305244871	0.43981573642567134	2.828369794014571	0.15550149678320513
AATK-AS1	chr17:79139306-79156964	16081	1577	8.0	0.0	0.00749348276089515	0.0	inf
ABAT	chr16:8768443-8878432	58952	4689	0.0	0.0	0.0	0.0	NA
ABCA1	chr9:107543283-107690527	136742	10502	11286.07897408629	6325.921025913708	1.2432198472153153	9.07315916092183	0.13702171704094793
ABCA10	chr17:67144147-67240956	90478	6331	759.743222284547	66.25677771545274	0.12648255206264167	0.15763940059629547	0.8023536729028518
ABCA11P	chr4:419223-467998	1279	1895	0.0	157.10042861075067	0.0	1.2487483663600147	0.0
ABCA12	chr2:215796265-216003151	92404	7895	32.47955701480092	3.520442985199083	0.005294514028338972	0.006716638249038981	0.7882684509764261
ABCA13	chr7:48211056-48687091	453667	17184	861.6213963625534	267.37860363744664	0.028607905532159097	0.23437385551491882	0.12206099297768343
ABCA17P	chr16:2390922-2476700	81590	4188	0.0	0.0	0.0	0.0	NA
ABCA2	chr9:139901685-139923374	12901	7940	72.91889612000072	759.0811038799994	0.08513800860468367	1.4400396679972653	0.05912198844014437
ABCA3	chr16:2325878-2390747	58246	6623	0.0	0.0	0.0	0.0	NA
ABCA4	chr1:94458393-94586705	120987	7325	44.029165127043726	3.970834872956275	0.005481614876676909	0.008165466018187057	0.6713168439459096
ABCA5	chr17:67240575-67323323	61950	8046	890.9802791999205	1394.0197208000798	0.21663746161032177	2.6097305341326673	0.08301142925559565
ABCA6	chr17:67074846-67138015	57873	5296	87.60621180220795	43.39378819779204	0.022801618917421884	0.12342023412831472	0.18474781771776594
ABCA7	chr19:1040101-1065570	18651	6818	277.29773572439035	2605.702264275609	0.22394995460404815	5.756712902295085	0.03890240114541127
ABCA8	chr17:66863427-66951533	79056	5708	32.94555074555075	1.0544492544492545	0.006277239702238054	0.0027825853681108645	2.2559019299737635
ABCA9	chr17:66970772-67057136	80063	6301	79.30346631452136	9.69653368547864	0.01491994041424846	0.023180020108915074	0.643655197197617
ABCB1	chr7:87133178-87342639	204745	4716	1496.4390974392122	724.5609025607873	0.11009117808565187	2.314237234313068	0.04757125866498734
ABCB10	chr1:229652328-229694442	38257	3857	1369.123445893624	1680.8765541063758	0.5390616970997021	6.564368579213638	0.08211935247004025
ABCB11	chr2:169779448-169887833	95439	4775	36.83052749719416	5.169472502805837	0.005812846253564129	0.0163072087676139	0.35645868869407227
ABCB4	chr7:87031360-87105019	69671	3826	842.3669591974619	248.63304080253806	0.1821193355893345	0.9788601607583839	0.18605245456944056
ABCB5	chr7:20655244-20796637	3923	726	0.0	0.0	0.0	0.0	NA
ABCB6	chr2:220074487-220083712	6207	3018	42.9374626724817	180.0625373275183	0.10419848605139537	0.8986920662117237	0.11594459322493579
ABCB7	chrX:74273006-74376175	100641	2327	2950.4816975064205	692.5183024935798	0.4415956218989788	4.482720384202231	0.09851063284143864
ABCB8	chr7:150725508-150744869	14626	4296	182.8388718229188	249.1611281770812	0.188299749069133	0.8736204537068031	0.21553953810281154
ABCB9	chr12:123405497-123451056	33988	2032	22.31304347826087	18.68695652173913	0.009888717713964018	0.13852292360349897	0.07138686837327363
ABCC1	chr16:16043433-16236930	186934	6563	2310.473825341019	880.5261746589821	0.18617421498579273	2.020908467730474	0.09212402142827904
ABCC10	chr6:43395291-43418163	13587	4652	267.6916941381121	588.3083058618879	0.29676870275682754	1.9048994276406188	0.15579232081790323
ABCC11	chr16:48200821-48269088	60499	4416	23.755327868852458	5.24467213114754	0.005914521436642683	0.017889411596952176	0.3306157614289752
ABCC12	chr16:48116883-48180681	58630	5168	15.825899470899472	4.174100529100529	0.004065886826853245	0.012165982205201526	0.33420128011652755
ABCC13	chr21:15646119-15673692	16775	712	5.924991812673981	372.07500818732615	0.00532024954435188	7.871496085711894	0.0006758879743342615
ABCC2	chr10:101542354-101611949	64149	5446	265.0881940473914	237.91180595260852	0.06224540159270679	0.6580291519841841	0.09459368388925553
ABCC3	chr17:48712217-48769063	31186	1780	0.0	0.0	0.0	0.0	NA
ABCC4	chr13:95672082-95953687	202600	2654	1362.1295149072034	1152.8704850927961	0.10127114957187856	6.543142516623764	0.01547744823142475
ABCC5	chr3:183637723-183735727	32214	756	1043.2132679989356	395.786732001064	0.4877926196172802	7.885808260113848	0.06185702258125129
ABCC5-AS1	chr3:183724125-183729207	4613	469	0.0	0.0	0.0	0.0	NA
ABCC6	chr16:16243421-16317328	1567	256	37.26844111242973	14.731558887570271	0.3582440682932329	0.8667932452781677	0.4132981772121063
ABCC6P1	chr16:18582569-18609607	20976	2724	12.852408260795357	1.0391014474547409	0.009229296869582508	0.005745894187069656	1.6062420519945826
ABCC6P2	chr16:14916288-14918559	1565	706	0.0	0.0	0.0	0.0	NA
ABCC8	chr11:17414431-17498392	79037	4921	22.0	0.0	0.004192750417707858	0.0	inf
ABCC9	chr12:21950323-22089628	126851	4532	22.08421052631579	0.9157894736842105	0.002622374787734277	0.0030437748455956694	0.8615534725010436
ABCD1	chrX:152990322-153010216	16230	3664	231.78957759969637	227.21042240030357	0.21512067983588778	0.9340702961820968	0.23030459347135696
ABCD2	chr12:39945021-40013843	63481	5341	4155.155396692892	1622.8446033071077	0.9859395503288166	4.576791573175309	0.21542155341034824
ABCD3	chr1:94883932-94984219	59361	786	2639.8517737387137	293.14822626128597	0.6698616442396034	5.617867632567581	0.11923770513144877
ABCD4	chr14:74751979-74769767	14631	3029	285.35880993774083	319.64119006225917	0.29378123508446313	1.5895355415977415	0.18482206115955435
