gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
A1BG	chr19:58858171-58864865	4928	1766	61.932516473570885	80.06748352642913	0.2084660549199684	0.7520605360531001	0.27719318449286295
A1BG-AS1	chr19:58863335-58866549	1084	2130	13.559139784946236	0.44086021505376344	0.20748665816127218	0.003433275266041774	60.43402934029339
A1CF	chr10:52559168-52645435	76738	9221	29.60747663551402	4.392523364485982	0.006399974434909278	0.0079017516953045	0.8099437544604658
A2M	chr12:9220303-9268558	43602	4653	12913.613630872625	1778.3863691273802	4.912795627743333	6.339870522259993	0.7749047256555097
A2M-AS1	chr12:9217772-9220651	692	2187	197.04980531173408	668.9501946882659	4.723427303875738	5.0737880527543435	0.9309469088507926
A2ML1	chr12:8975149-9029381	27993	3618	26.671923703467165	2.3280762965328345	0.015804916876354186	0.010673723948989102	1.4807312754093713
A2MP1	chr12:9381128-9386803	4474	1201	325.4967246271517	98.5032753728483	1.206807395832657	1.360488842056894	0.8870395394115184
A3GALT2	chr1:33772366-33786699	13310	1023	53.79571084203818	2.2042891579618185	0.0670435365253075	0.035742115251328574	1.8757573818414517
A4GALT	chr22:43088126-43116876	26658	2092	1.0	1.0	0.0006222426228617731	0.007929131854803605	0.07847550453897519
A4GNT	chr3:137842559-137851229	6899	1771	1.0	3.0	0.0024043693057325907	0.028098944958073087	0.08556795670870174
AA06	chr17:31856805-31860779	3342	632	0.0	0.0	0.0	0.0	NA
AAAS	chr12:53701239-53715412	12336	1738	61.10139270736261	98.8986072926374	0.08216068827109259	0.9439037767132711	0.08704349987578286
AACS	chr12:125549924-125627871	74626	3321	300.92855146472044	184.07144853527956	0.06688990065009534	0.9194007939195485	0.07275379909661954
AACSP1	chr5:178191863-178203277	9241	2173	0.0	1.0	0.0	0.007633568265185985	0.0
AADAC	chr3:151531860-151546276	12810	1606	0.0	0.0	0.0	0.0	NA
AADACL2	chr3:151451703-151475556	22353	1500	0.0	0.0	0.0	0.0	NA
AADACL2-AS1	chr3:151468966-151645963	176225	712	150.0	0.0	0.014119231528088362	0.0	inf
AADACL3	chr1:12776117-12788726	8560	3832	1.0	0.0	0.0019378205420851804	0.0	inf
AADACL4	chr1:12704565-12727097	20957	1575	3.4158415841584158	2.5841584158415842	0.002703683981337531	0.027216100218796335	0.09934134426321217
AADACP1	chr3:151488243-151502682	13150	1289	0.0	0.0	0.0	0.0	NA
AADAT	chr4:170981372-171011538	27473	2030	5.963157894736842	0.03684210526315789	0.003600456289333313	0.0003010479825816542	11.95974229243257
AAED1	chr9:99403532-99417599	12842	1225	200.75415842332146	191.24584157667857	0.2593099637744005	2.5896628821116843	0.10013271054143999
AAGAB	chr15:67493012-67547536	50718	3021	2411.393640364825	859.6063596351751	0.788666351283126	4.719937139052422	0.16709255399987366
AAK1	chr2:69685126-69870977	164586	21265	15779.978694931924	5752.0213050680795	1.5903797673928508	4.486858968827881	0.3544528095137146
AAMDC	chr11:77532207-77583398	50687	504	951.5756325337679	34.42436746623214	0.31141106865849616	1.1329813281596532	0.2748598418336987
AAMP	chr2:219128851-219134893	4249	1793	47.392397988023426	871.6076020119767	0.18501599383395426	8.063582616502229	0.02294463920482647
AANAT	chr17:74449432-74466199	1488	846	19.973419546039963	14.026580453960038	0.22265723591635503	0.2750228410460221	0.8095954323993612
AAR2	chr20:34824338-34844863	17760	2486	588.3162006792127	377.6837993207873	0.5494841460549205	2.5200813015870005	0.21804222971254433
AARD	chr8:117950463-117956239	3990	1786	0.0	0.0	0.0	0.0	NA
AARS	chr16:70286296-70323412	33772	3344	199.5473490974043	588.4526509025957	0.09801137956971794	2.9189897832798484	0.03357715745739608
AARS2	chr6:44266462-44281063	9819	4782	226.1459908236713	398.85400917632876	0.38204010248318493	1.3835399694423514	0.27613232065653276
AARSD1	chr17:41102542-41116515	12609	1364	0.0	0.0	0.0	0.0	NA
AASDH	chr4:57204450-57253674	35569	1687	457.3506301520081	389.649369847992	0.21328727538412764	3.8313004946964964	0.05566968074662167
AASDHPPT	chr11:105948291-105969419	18267	2861	1532.7740777276329	1152.2259222723671	1.3918686027437515	6.680471319380932	0.20834886285728918
AASS	chr7:121713597-121784344	64876	5871	273.540895457738	114.45910454226203	0.06993998248482225	0.3233892533352648	0.21627182030169048
AATF	chr17:35306174-35414171	105856	2141	4928.458483506001	1069.541516493998	0.7722945024533358	8.286445914112118	0.09319972765864436
AATK	chr17:79091095-79139872	9564	5042	129.51139235738097	389.48860764261906	0.2246237767480381	1.2813838263131834	0.1752978086154942
AATK-AS1	chr17:79139306-79156964	16081	1577	7.0	1.0	0.007220583725001182	0.010518543969720448	0.6864622846837882
ABAT	chr16:8768443-8878432	58952	4689	0.0	0.0	0.0	0.0	NA
ABCA1	chr9:107543283-107690527	136742	10502	6744.56977115593	3138.430228844069	0.8181626396909681	4.957101189921912	0.16504860569607546
ABCA10	chr17:67144147-67240956	90478	6331	1259.944141140181	136.05585885981876	0.23099129806423704	0.3564776077605063	0.6479826307054461
ABCA11P	chr4:419223-467998	1279	1895	0.0	103.74983447429301	0.0	0.9081665845529405	0.0
ABCA12	chr2:215796265-216003151	88977	7895	54.85745560791317	9.142544392086831	0.010226928547286405	0.019208889730721053	0.5324060208920004
ABCA13	chr7:48211056-48687091	458851	17184	431.1287448781964	80.87125512180354	0.015585567389430661	0.07806515735567468	0.19964819027291336
ABCA17P	chr16:2390922-2476700	81590	4188	0.0	0.0	0.0	0.0	NA
ABCA2	chr9:139901685-139923374	12901	7940	90.16426388045292	880.8357361195472	0.1159306807839378	1.840186090187448	0.06299943326499587
ABCA3	chr16:2325878-2390747	58246	6623	0.0	0.0	0.0	0.0	NA
ABCA4	chr1:94458393-94586705	120987	7325	19.930628093033324	2.0693719069666767	0.0027325593111864094	0.0046861721642281395	0.5831111652374577
ABCA5	chr17:67240575-67323323	61950	8046	1180.8278466525776	2104.172153347423	0.31617868990647224	4.3379901411275785	0.07288598627941731
ABCA6	chr17:67074846-67138015	57873	5296	118.30724729479364	56.69275270520637	0.03390960054897872	0.17756889340493862	0.19096588314964189
ABCA7	chr19:1040101-1065570	18651	6818	203.418415741645	2175.581584258355	0.18091537036682812	5.293046351311383	0.03417981977845429
ABCA8	chr17:66863427-66951533	82102	5708	18.859750532400366	1.1402494675996349	0.0038103908640771196	0.003313624050897549	1.1499164677553004
ABCA9	chr17:66970772-67057136	80063	6301	79.78915724872986	20.210842751270143	0.01653100810201078	0.05320620256366059	0.310697010977839
