gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
A1BG	chr19:58858171-58864865	4928	1766	85.6494893272861	69.35051067271388	0.2530633406347411	0.5717867960311259	0.44258339365529054
A1BG-AS1	chr19:58863335-58866549	1084	2130	27.1294878865724	2.8705121134276017	0.36440763835713647	0.019622527143429044	18.570882113885364
A1CF	chr10:52559168-52645435	76738	9221	53.73969660357095	17.26030339642905	0.010196705873151855	0.02725496077649429	0.37412293331736807
A2M	chr12:9220303-9268558	43259	4653	20274.381326908904	3454.526152158002	6.824114306216505	10.810121875845265	0.6312708019938872
A2M-AS1	chr12:9217772-9220651	692	2187	408.22947597453935	1160.770524025461	8.589609552363688	7.728100234990398	1.111477503031424
A2ML1	chr12:8975149-9029381	27993	3618	40.91283121825938	7.087168781740622	0.02128066759822457	0.028521960307994313	0.7461151817205177
A2MP1	chr12:9381128-9386803	4474	1201	651.4632493021384	187.53675069786152	2.120162258951084	2.2736234384759437	0.9325036956745449
A3GALT2	chr1:33772366-33786699	5125	1023	8.0	5.0	0.022728526194192644	0.07116550387661125	0.3193756097560976
A4GALT	chr22:43088126-43116876	26658	2092	10.0	1.0	0.005461948418168903	0.0069600679221580595	0.7847550453897517
A4GNT	chr3:137842559-137851229	6899	1771	6.0	1.0	0.012663106618195096	0.008221604795683037	1.5402232207566318
AA06	chr17:31856805-31860779	3342	632	0.0	0.0	0.0	0.0	NA
AAAS	chr12:53701239-53715412	12336	1738	72.56148770656637	132.43851229343363	0.08564597853229308	1.109531609851748	0.07719111179152148
AACS	chr12:125549924-125627871	74626	3321	397.07842824072935	243.92157175927073	0.07747494710166125	1.0694401684142023	0.07244439603997987
AACSP1	chr5:178191863-178203277	9241	2173	1.0	1.0	0.001575637062347653	0.0067006268261181135	0.23514771128665732
AADAC	chr3:151531860-151546276	12810	1606	0.0	0.0	0.0	0.0	NA
AADACL2	chr3:151451703-151475556	22353	1500	0.0	0.0	0.0	0.0	NA
AADACL2-AS1	chr3:151468966-151645963	176225	712	166.71	0.29	0.013774292158035545	0.005930525290751196	2.3226091252855627
AADACL3	chr1:12776117-12788726	8560	3832	4.324074074074074	0.6759259259259259	0.007355200542470607	0.0025683178032946006	2.8638202534886696
AADACL4	chr1:12704565-12727097	20957	1575	5.0	0.0	0.0034738898919584532	0.0	inf
AADACP1	chr3:151488243-151502682	13150	1289	0.0	0.0	0.0	0.0	NA
AADAT	chr4:170981372-171011538	27473	2030	1.0	0.0	0.0005299917043335152	0.0	inf
AAED1	chr9:99403532-99417599	12842	1225	168.29489493142847	189.70510506857158	0.19081540555369184	2.2548522377378437	0.08462435026125054
AAGAB	chr15:67493012-67547536	50718	3021	2819.844732021805	1046.1552679781953	0.8095398542762994	5.042205932787345	0.1605527154319902
AAK1	chr2:69685126-69870977	164586	21265	16569.446182448177	5831.55381755183	1.4658524603800012	3.9929517190056325	0.3671099886840213
AAMDC	chr11:77532207-77583398	50687	504	1190.245072393871	60.75492760612934	0.34191248758370163	1.7551980563123053	0.19479994656675062
AAMP	chr2:219128851-219134893	4249	1793	69.72897338928277	1585.2710266107174	0.23894706373952504	12.873551974535262	0.018561082769710965
AANAT	chr17:74449432-74466199	1488	846	33.82943284007595	13.170567159924044	0.3310296871645479	0.22667794784565212	1.4603524088278326
AAR2	chr20:34824338-34844863	17760	2486	679.5011879249189	527.4988120750809	0.5570862212294112	3.089552074578974	0.18031294109367865
AARD	chr8:117950463-117956239	3990	1786	0.0	0.0	0.0	0.0	NA
AARS	chr16:70286296-70323412	33772	3344	277.80501996960373	1073.1949800303962	0.11977287286969944	4.672911131966644	0.02563131835535074
AARS2	chr6:44266462-44281063	9819	4782	304.5947365778685	696.4052634221315	0.45167940887223584	2.120448021650216	0.21301130905379193
AARSD1	chr17:41102542-41116515	12609	1364	0.0	0.0	0.0	0.0	NA
AASDH	chr4:57204450-57253674	35569	1687	524.7690900487822	411.23090995121765	0.2148185342099738	3.5493254747351526	0.06052376310346781
