gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
A1BG	chr19:58858171-58864865	4928	1766	51.971864325659325	73.02813567434069	0.1594124055452178	0.6250633468024913	0.25503399993087295
A1BG-AS1	chr19:58863335-58866549	1084	2130	14.6766618842659	1.3233381157340984	0.20465507822141182	0.009391084246682516	21.792486665606056
A1CF	chr10:52559168-52645435	67704	9221	26.475728155339805	7.524271844660194	0.005910961135199079	0.012334199659153076	0.4792334564498977
A2M	chr12:9220303-9268558	43259	4653	16487.89649490012	2721.7711749009654	5.761204551264267	8.841848643439802	0.6515837110080804
A2M-AS1	chr12:9217772-9220651	692	2187	297.3398491540297	1047.66015084597	6.494886122236034	7.240960205303071	0.8969647585522382
A2ML1	chr12:8975149-9029381	27993	3618	15.709440964863996	4.290559035136004	0.00848273314426325	0.017925440544346083	0.473223133527885
A2MP1	chr12:9381128-9386803	4474	1201	394.9578299979086	115.04217000209134	1.3343792096856457	1.447900026798463	0.9215962324665261
A3GALT2	chr1:33772366-33786699	5125	1023	7.50625	0.49375	0.022138779435912383	0.0072955156497274	3.0345736338376037
A4GALT	chr22:43088126-43116876	26658	2092	7.301020408163265	46.69897959183673	0.004139811029390307	0.33741954021505133	0.012269031683084613
A4GNT	chr3:137842559-137851229	6899	1771	3.0	0.0	0.00657293939984357	0.0	inf
AA06	chr17:31856805-31860779	3342	632	0.0	0.0	0.0	0.0	NA
AAAS	chr12:53701239-53715412	12336	1738	74.15423043263925	107.84576956736075	0.09086279460062587	0.9379460530826277	0.09687422245874239
AACS	chr12:125549924-125627871	70543	3321	352.0381772360838	244.1316340846709	0.07543282230546551	1.1111679362525877	0.06788606820303203
AACSP1	chr5:178191863-178203277	9241	2173	1.0	0.0	0.0016357071355741005	0.0	inf
AADAC	chr3:151531860-151546276	12810	1606	0.0	0.0	0.0	0.0	NA
AADACL2	chr3:151451703-151475556	22353	1500	0.0	0.0	0.0	0.0	NA
AADACL2-AS1	chr3:151468966-151645963	176225	712	94.74000000000001	0.26	0.008126253753318012	0.005519730486458523	1.4722193000643846
AADACL3	chr1:12776117-12788726	8560	3832	3.0	2.0	0.005297512724243082	0.007889128204509533	0.6714953271028036
AADACL4	chr1:12704565-12727097	20957	1575	3.0	0.0	0.0021637977248423336	0.0	inf
AADACP1	chr3:151488243-151502682	13150	1289	0.0	0.0	0.0	0.0	NA
AADAT	chr4:170981372-171011538	27473	2030	3.492690058479532	0.5073099415204678	0.0019216685403605402	0.0037774772167664646	0.5087174402617565
AAED1	chr9:99403532-99417599	12842	1225	168.70948517439302	224.29051482560698	0.19857810092315342	2.767574609307826	0.07175167030919469
AAGAB	chr15:67493012-67547536	50718	3021	2431.3825387627608	992.6174612372395	0.7246289697101645	4.966560198958271	0.14590157788929137
AAK1	chr2:69685126-69870977	164586	21265	19903.837299633564	6826.16270036646	1.8279673775573941	4.852167301682073	0.3767321413100705
AAMDC	chr11:77532207-77583398	50687	504	1083.0592908090155	55.94070919098493	0.32298337116617043	1.6777295346793353	0.19251218059286432
AAMP	chr2:219128851-219134893	4249	1793	67.33572870161034	1260.6642712983894	0.2395429269095274	10.62780735374751	0.0225392612922233
AANAT	chr17:74449432-74466199	1488	846	16.27297824947589	2.7270217505241092	0.16530600536126258	0.0487239801175015	3.392703243097441
AAR2	chr20:34824338-34844863	17760	2486	657.7992129000139	476.20078709998626	0.5598541560598126	2.8954328881563107	0.19335766971145515
AARD	chr8:117950463-117956239	3990	1786	1.0	0.0	0.0037883633182557047	0.0	inf
AARS	chr16:70286296-70323412	33772	3344	223.0333425463548	878.9666574536452	0.0998245890461262	3.973110562750657	0.02512504685422492
AARS2	chr6:44266462-44281063	9819	4782	294.78515073389156	652.2148492661086	0.4537982966400801	2.0616058080760737	0.22011884855115563
AARSD1	chr17:41102542-41116515	12609	1364	0.0	0.0	0.0	0.0	NA
AASDH	chr4:57204450-57253674	35569	1687	465.4196403786301	413.58035962137	0.19778692079880214	3.705692191776525	0.05337381265441322
AASDHPPT	chr11:105948291-105969419	18267	2861	1500.037886296824	1165.9621137031768	1.2412507326172022	6.160147335580468	0.2014969228816732
AASS	chr7:121713597-121784344	64876	5871	321.12250462706146	150.8774953729385	0.07481887880896285	0.3884515905968879	0.19260798673522606
AATF	chr17:35306174-35414171	105856	2141	5185.058615151245	1358.9413848487554	0.7403936912784572	9.59419576793196	0.07717100100804487
AATK	chr17:79091095-79139872	9564	5042	202.89611978161992	579.1038802183803	0.32067026643793883	1.7361136513571283	0.18470580321010055
AATK-AS1	chr17:79139306-79156964	16081	1577	21.960732984293195	1.0392670157068062	0.02064231010297997	0.009961390583579704	2.0722317762548763
ABAT	chr16:8768443-8878432	58952	4689	0.0	0.0	0.0	0.0	NA
ABCA1	chr9:107543283-107690527	136742	10502	6167.301649531746	3001.698350468255	0.6817384386172415	4.320356165901405	0.1577968140677593
ABCA10	chr17:67144147-67240956	90478	6331	1109.7928069769853	112.20719302301438	0.18540584959497805	0.2679001169215562	0.6920708050652576
ABCA11P	chr4:419223-467998	1279	1895	0.0	134.25153701917927	0.0	1.0708646211445896	0.0
ABCA12	chr2:215796265-216003151	84635	7895	16.981482861400895	2.3299925484351713	0.0030328444116412725	0.0044609454877999645	0.6798658311193579
ABCA13	chr7:48211056-48687091	453326	17184	376.6669262441819	88.33307375581812	0.012559471891461128	0.07770046135109492	0.16163960513323447
ABCA17P	chr16:2390922-2476700	81590	4188	0.0	0.0	0.0	0.0	NA
ABCA2	chr9:139901685-139923374	12901	7940	105.83431354941378	848.1656864505865	0.12400170039073358	1.6146734886230174	0.07679676495864274
ABCA3	chr16:2325878-2390747	58246	6623	0.0	0.0	0.0	0.0	NA
ABCA4	chr1:94458393-94586705	105635	7325	29.088376963350786	0.9116230366492146	0.004162326763851507	0.0018811879175090588	2.2126055164988396
ABCA5	chr17:67240575-67323323	61950	8046	1185.5446887958544	1993.455311204146	0.28926849563577867	3.7449928635863428	0.07724140103133989
ABCA6	chr17:67074846-67138015	57873	5296	117.2609689751611	36.739031024838894	0.030626826716762506	0.10485864462919264	0.29207727054900345
ABCA7	chr19:1040101-1065570	18651	6818	226.11460967517797	1701.8853903248216	0.18325296923116463	3.773095795905188	0.04856833198617507
ABCA8	chr17:66863427-66951533	72621	5708	14.0	0.0	0.0029140052458347266	0.0	inf
ABCA9	chr17:66970772-67057136	80063	6301	80.37993888464476	23.620061115355234	0.015175406415659568	0.056662542245109526	0.2678207827318115
ABCB1	chr7:87133178-87342639	92663	4716	1597.5398478308375	962.4601521691624	0.2605972699168691	3.084845940560693	0.08447659135597017
ABCB10	chr1:229652328-229694442	38257	3857	1521.3006958962283	1475.6993041037717	0.6010750088077187	5.783260461147102	0.1039335877825043
ABCB11	chr2:169779448-169887833	82437	4775	18.0	4.0	0.0033004628203006504	0.012662257289918544	0.2606535900141927
ABCB4	chr7:87031360-87105019	69671	3826	942.3366652150085	289.66333478499143	0.2044459744690373	1.144387430488997	0.1786510136533722
ABCB5	chr7:20655244-20796637	10805	726	0.0	0.0	0.0	0.0	NA
ABCB6	chr2:220074487-220083712	6207	3018	52.07757755657661	201.92242244342336	0.12682169328671114	1.0113228755098773	0.1254017844921896
ABCB7	chrX:74273006-74376175	100641	2327	3451.8667237935206	742.1332762064801	0.5184460791421808	4.820699277413777	0.1075458246423366
ABCB8	chr7:150725508-150744869	14626	4296	153.7986370097639	262.2013629902361	0.1589466708760837	0.9225612108798763	0.17228848232681618
ABCB9	chr12:123405497-123451056	33988	2032	34.950612760147415	21.049387239852585	0.015543674859688654	0.15658143636808897	0.09926895052328456
ABCC1	chr16:16043433-16236930	186934	6563	2837.473782916901	1033.526217083099	0.22943944155103627	2.380365306859706	0.09638833203031512
ABCC10	chr6:43395291-43418163	13587	4652	272.29466918229616	657.7053308177037	0.30292846357417114	2.137057336730262	0.14175027425219083
ABCC11	chr16:48200821-48269088	60499	4416	28.45138110620344	0.5486188937965588	0.00710852795022155	0.0018778729834497312	3.7854146754712272
ABCC12	chr16:48116883-48180681	58630	5168	8.965277777777779	0.034722222222222224	0.0023113641581189214	0.00010155692106230827	22.75929728807778
ABCC13	chr21:15646119-15673692	16775	712	4.954282868963493	186.0457171310365	0.004464191220344876	3.9497008335508497	0.0011302605965554842
ABCC2	chr10:101542354-101611949	59986	5446	206.99125564260237	141.96063732726552	0.052158682684355265	0.39401687470370717	0.13237677377035578
ABCC3	chr17:48712217-48769063	31186	1780	0.0	0.0	0.0	0.0	NA
ABCC4	chr13:95672082-95953687	202600	2654	1626.8149110164463	833.1850889835536	0.12137331726850757	4.745315461720953	0.025577502327841003
ABCC5	chr3:183637723-183735727	32214	756	1319.370575701014	423.62942429898595	0.6190798354058739	8.470105905392542	0.07308997577134581
ABCC5-AS1	chr3:183724125-183729207	4613	469	0.0	0.0	0.0	0.0	NA
ABCC6	chr16:16243421-16317328	1567	256	49.37882882882883	15.62117117117117	0.4763172469023065	0.922355080834777	0.516414184514727
ABCC6P1	chr16:18582569-18609607	18906	2724	10.0	1.4689812977332368	0.007995117761472688	0.008151427718615881	0.9808242233705613
ABCC6P2	chr16:14916288-14918559	1565	706	0.0	0.0	0.0	0.0	NA
ABCC8	chr11:17414431-17498392	68954	4921	11.687116564417177	0.3128834355828221	0.0025619605000199923	0.0009610671326365825	2.6657456206951267
ABCC9	chr12:21950323-22089628	126851	4532	10.822222222222223	1.1777777777777778	0.00128957638219507	0.003928239633772354	0.3282835321725697
ABCD1	chrX:152990322-153010216	16230	3664	168.74622280703787	212.2537771929621	0.15715929034502663	0.875637759410305	0.1794798004723608
ABCD2	chr12:39945021-40013843	63481	5341	4623.694356258288	1692.3056437417126	1.1009557826020155	4.7893959576619665	0.22987361920676688
ABCD3	chr1:94883932-94984219	59361	786	3771.252214831908	295.74778516809124	0.9603043325195589	5.687527026128244	0.16884391548523003
ABCD4	chr14:74751979-74769767	14631	3029	335.1262829169662	379.87371708303385	0.3462254574241141	1.8956776576142542	0.1826394144771666
ABCE1	chr4:146019155-146050676	27327	4191	1099.6332651218218	1518.3667348781782	0.6082476377660858	5.476253428744448	0.11107003094002901
ABCF1	chr6:30539169-30559309	14802	3350	155.20637431836485	975.5221025028271	0.15849430884720708	4.401663365846231	0.03600782151515945
ABCF2	chr7:150904922-150924460	11195	2122	191.83308312772226	532.1669168722777	0.25901441065139363	3.790766301603204	0.06832771794501032
ABCF3	chr3:183903862-183911795	5361	2572	157.1970736111367	804.8029263888634	0.4432238972856245	4.729803530395841	0.09370873323538045
ABCG1	chr21:43619798-43717354	74351	2811	2884.7110417071276	1234.288958292872	0.5864621947484262	6.637132943707506	0.08836077259902347
ABCG2	chr4:89011415-89152474	64165	3947	33.17799309961561	146.82200690038437	0.007815853895540861	0.5622747073635337	0.013900418768948096
ABCG4	chr11:119019749-119033374	9465	3511	0.0	1.0	0.0	0.0043052035431046035	0.0
ABCG5	chr2:44039610-44065958	23608	2740	12.537947448591014	8.462052551408988	0.008027711699416936	0.04668202359007683	0.17196580358018973
ABCG8	chr2:44066102-44105605	36838	2665	3.819587628865979	2.1804123711340204	0.0015672740865301062	0.012367045042943909	0.12672987614161912
ABHD1	chr2:27346656-27353680	5578	1446	51.06637826653962	21.93362173346037	0.13838246628582018	0.22928021214801808	0.6035517194849925
ABHD10	chr3:111697722-111712215	11687	2458	975.1087808453217	650.8912191546782	1.2611726433889963	4.002681672535829	0.3150819242115755
ABHD11	chr7:73150424-73153190	1121	1270	17.833253471650107	116.16674652834989	0.2404636795322483	1.3826193283330273	0.17391893387037083
ABHD12	chr20:25275378-25371618	88662	1436	1312.2313774390193	158.76862256098076	0.2237161892272113	1.6712243530236897	0.1338636484218586
ABHD12B	chr14:51338877-51371688	31103	1477	1091.1891299234276	176.8108700765725	0.5303007839627776	1.809476655195112	0.2930685966244734
ABHD13	chr13:108870762-108886603	10539	5302	2563.5061029077024	1568.4938970922967	3.6767107904599006	4.4716481952401095	0.8222272034668586
ABHD14A	chr3:52009041-52015216	5067	1108	0.0	0.0	0.0	0.0	NA
ABHD14A-ACY1	chr3:52009041-52023218	12298	1879	28.0	0.0	0.03441502276106093	0.0	inf
ABHD14B	chr3:52002525-52008646	3684	2004	99.3325406236373	298.6674593763626	0.4075645861288956	2.25275887293292	0.1809179806262521
ABHD15	chr17:27887688-27894042	2999	3355	172.74510836074	822.25489163926	0.8706704619434871	3.704575581601354	0.23502569802264037
ABHD16A	chr6:31654725-31671137	13855	1684	403.3047832519386	1559.6952167480615	0.4399986674359697	13.99981096536881	0.03142890061332899
ABHD17A	chr19:1876974-1885518	6828	1563	1452.0922603761244	2451.9077396238754	3.214587241533153	23.712080734963543	0.13556748888735154
ABHD17B	chr9:74477367-74526148	42977	1457	1657.9887289846138	564.0112710153863	0.583136191335765	5.851305178234654	0.09965916553197075
ABHD17C	chr15:80987651-81047962	57951	2360	292.5560612235447	42.44393877645533	0.0763084591634633	0.2718492849002657	0.2807013422582989
ABHD2	chr15:89631380-89745591	105078	8735	10550.621354293853	8042.378645706153	1.5177168562821381	13.917015968990908	0.10905476142758097
ABHD3	chr18:19230857-19284766	47071	2064	6119.154419543863	1940.4559877818622	1.96499978257423	14.210803108702404	0.13827506915291118
ABHD4	chr14:23067146-23081265	11610	2509	388.8018416283627	570.1981583716372	0.5061982181939416	3.4351813357413907	0.14735705883331265
ABHD5	chr3:43732374-43764217	26490	5353	4387.051930999225	4779.948069000778	2.503314042152302	13.497410407584766	0.18546624623235758
ABHD6	chr3:58223258-58280461	54810	2393	776.271693758911	387.72830624108906	0.2140811685175985	2.4491158438464247	0.0874116138913937
ABHD8	chr19:17402939-17414282	9253	2090	133.87820721344823	154.12179278655177	0.21870154159643812	1.1146596611876336	0.19620476923280666
ABI1	chr10:27035524-27150016	110716	3188	13461.787248527588	4267.212751472415	1.8378787404876658	20.232544389239546	0.09083774660912748
ABI2	chr2:204192961-204296896	58763	6038	718.3080842190424	909.6919157809577	0.18476993805410172	2.2773288346781664	0.08113450075391222
ABI3	chr17:47287588-47300587	10890	2091	0.0	0.0	0.0	0.0	NA
ABI3BP	chr3:100468178-100712334	212416	4473	1144.8847715541108	98.52522844588908	0.08147025409582503	0.3329454397171937	0.24469550976588375
ABL1	chr9:133589267-133763062	46844	5306	523.8057705258649	273.19422947413517	0.16902106144082268	0.7782673201693915	0.21717610011433464
