gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
A1BG	chr19:58858171-58864865	4928	1766	45.68580741653661	45.314192583463395	0.1503101571899253	0.41602676352800877	0.36129924891191706
A1BG-AS1	chr19:58863335-58866549	1084	2130	16.991207799366126	3.008792200633871	0.25413980507365713	0.02290289144488711	11.096407005430391
A1CF	chr10:52559168-52645435	76738	9221	25.141025641025642	7.8589743589743595	0.005311904252993428	0.013818648603360727	0.38440113830679223
A2M	chr12:9220303-9268558	43259	4653	17163.851555888556	3057.605504876467	6.433036231843062	10.65432946758274	0.6037955041109305
A2M-AS1	chr12:9217772-9220651	692	2187	397.46870964926995	1159.5312903507302	9.312677722407477	8.596297024789125	1.0833359637937738
A2ML1	chr12:8975149-9029381	26484	3618	14.144932844932844	6.67009605680126	0.008659544216975245	0.02989105537978884	0.28970352859573134
A2MP1	chr12:9381128-9386803	4474	1201	555.7168761481742	184.28312385182582	2.013888070917848	2.48782759981627	0.8094966351633758
A3GALT2	chr1:33772366-33786699	5125	1023	7.0	2.051178010471204	0.022145316608216368	0.03250913707808865	0.681202843219805
A4GALT	chr22:43088126-43116876	26658	2092	14.0	23.0	0.008514873405139836	0.17825588604162143	0.047767698415028356
A4GNT	chr3:137842559-137851229	6899	1771	0.0	0.0	0.0	0.0	NA
AA06	chr17:31856805-31860779	3342	632	0.0	0.0	0.0	0.0	NA
AAAS	chr12:53701239-53715412	12336	1738	49.380102571827095	109.61989742817292	0.06490159207310155	1.0226272063475135	0.0634655441105548
AACS	chr12:125549924-125627871	74626	3321	353.5169635095261	166.48303649047395	0.07680647218296255	0.8127909067413545	0.09449720899424854
AACSP1	chr5:178191863-178203277	9241	2173	2.0	0.0	0.0035090434744881934	0.0	inf
AADAC	chr3:151531860-151546276	12810	1606	0.0	0.0	0.0	0.0	NA
AADACL2	chr3:151451703-151475556	22353	1500	0.0	0.0	0.0	0.0	NA
AADACL2-AS1	chr3:151468966-151645963	176225	712	130.0	3.0	0.011960616249700386	0.06831545803598046	0.17507920745259373
AADACL3	chr1:12776117-12788726	8560	3832	4.0	1.0	0.007576418399005933	0.004231089606960516	1.7906542056074766
AADACL4	chr1:12704565-12727097	20957	1575	6.0	0.0	0.004641943610403978	0.0	inf
AADACP1	chr3:151488243-151502682	13150	1289	0.0	0.0	0.0	0.0	NA
AADAT	chr4:170981372-171011538	27473	2030	11.625	0.375	0.006860639490454995	0.0029951112143853506	2.2906126014632546
AAED1	chr9:99403532-99417599	12842	1225	136.73241693228766	159.26758306771234	0.1726301104724152	2.107992319983316	0.08189314013904068
AAGAB	chr15:67493012-67547536	50718	3021	1984.525781187128	619.4742188128715	0.6344134026112985	3.324682939399089	0.19081921920830258
AAK1	chr2:69685126-69870977	164586	21265	14754.442023943255	4931.557976056751	1.4534751903379255	3.760074756317901	0.3865548651381758
AAMDC	chr11:77532207-77583398	50687	504	844.2916824692306	31.7083175307692	0.2700683224412841	1.0200474760537979	0.26476054181917363
AAMP	chr2:219128851-219134893	4249	1793	53.74519057154726	907.2548094284527	0.20508344281179358	8.204020047844033	0.024997920728593085
AANAT	chr17:74449432-74466199	1488	846	10.803486842105263	6.196513157894737	0.11771687908309268	0.11875577456287698	0.9912518318910527
AAR2	chr20:34824338-34844863	17760	2486	420.4811436000631	373.5188563999369	0.3838674490881795	2.4360664485313164	0.1575767562989137
AARD	chr8:117950463-117956239	3990	1786	1.0	3.0	0.0040635427002187205	0.027234381926997807	0.1492063492063492
AARS	chr16:70286296-70323412	33772	3344	184.34135184126538	698.6586481587346	0.08850008968808092	3.38747808199274	0.026125656770602416
AARS2	chr6:44266462-44281063	9819	4782	203.4962412226522	402.5037587773479	0.33602133674647133	1.364702829580354	0.24622308202423662
AARSD1	chr17:41102542-41116515	12609	1364	0.0	0.0	0.0	0.0	NA
AASDH	chr4:57204450-57253674	35569	1687	350.67745967277534	248.3225403272247	0.1598504708376496	2.3865953122260737	0.06697845672400597
AASDHPPT	chr11:105948291-105969419	18267	2861	750.6724629393506	708.3275370606492	0.6662864472578585	4.01415364502655	0.16598429113030416
AASS	chr7:121713597-121784344	64876	5871	222.20780182692613	106.79219817307387	0.055533233480352676	0.29492064090150844	0.1882989041072189
AATF	chr17:35306174-35414171	105856	2141	4652.352501252881	1246.647498747121	0.7125820156702379	9.440711499152902	0.0754796940605776
AATK	chr17:79091095-79139872	9564	5042	480.9598538491544	1272.0401461508457	0.8153554583642729	4.09049343645437	0.19932936478954996
AATK-AS1	chr17:79139306-79156964	16081	1577	10.237179487179487	0.7628205128205128	0.010321551628883065	0.007842750392220097	1.316062747466999
ABAT	chr16:8768443-8878432	58952	4689	0.0	0.0	0.0	0.0	NA
ABCA1	chr9:107543283-107690527	136742	10502	8705.099010793725	4816.900989206276	1.032165909117669	7.436582991900431	0.13879572247655333
ABCA10	chr17:67144147-67240956	90478	6331	505.8294845440699	38.17051545593008	0.09064396030861724	0.09775375179018746	0.927268351839526
ABCA11P	chr4:419223-467998	1279	1895	0.0	54.40414507772021	0.0	0.4654794357271339	0.0
ABCA12	chr2:215796265-216003151	92404	7895	24.891604938271602	2.108395061728395	0.004367569771645501	0.004329897139383387	1.0087005836511578
ABCA13	chr7:48211056-48687091	458851	17184	1215.0944162249293	553.9055837750705	0.04293545464662403	0.5226238231100273	0.08215365000225963
ABCA17P	chr16:2390922-2476700	81590	4188	0.0	0.0	0.0	0.0	NA
ABCA2	chr9:139901685-139923374	12901	7940	97.83459243148644	757.1654075685134	0.12295516821768261	1.5461370427562757	0.07952410738345175
ABCA3	chr16:2325878-2390747	58246	6623	0.0	0.0	0.0	0.0	NA
ABCA4	chr1:94458393-94586705	120987	7325	71.95992227979275	3.040077720207254	0.009643389334263596	0.0067290658915907945	1.4330947994304506
ABCA5	chr17:67240575-67323323	61950	8046	570.1625709961469	865.8374290038528	0.1492227766538213	1.744753390899448	0.08552657208300057
ABCA6	chr17:67074846-67138015	57873	5296	58.73422795272679	20.265772047273213	0.016454814552012826	0.062043015854853605	0.2652162266016856
ABCA7	chr19:1040101-1065570	18651	6818	150.54310638487038	1347.4568936151297	0.13086890679662092	3.204317983191189	0.04084142319305284
ABCA8	chr17:66863427-66951533	82102	5708	32.065	0.935	0.006332208859263208	0.002655861172840044	2.384239403783242
ABCA9	chr17:66970772-67057136	80063	6301	79.21913142813804	30.78086857186195	0.016042643789235807	0.07920436461330108	0.2025474715637288
ABCB1	chr7:87133178-87342639	204745	4716	643.9826827410184	330.0173172589815	0.0509962929828955	1.1345944544887752	0.044946714468010844
ABCB10	chr1:229652328-229694442	38257	3857	1415.416724090018	836.5832759099821	0.5998617017749568	3.516715721326626	0.17057440785935019
ABCB11	chr2:169779448-169887833	103610	4775	46.0	3.0	0.0071983652851862175	0.010186514371019495	0.7066563716500981
ABCB4	chr7:87031360-87105019	69671	3826	393.7714393698261	113.22856063017389	0.0916367952439816	0.47983148800575365	0.19097703576069353
ABCB5	chr7:20655244-20796637	10805	726	2.977777777777778	0.022222222222222223	0.00446832997089607	0.0004962820744987052	9.00360944007404
ABCB6	chr2:220074487-220083712	6207	3018	45.455702909413596	135.5442970905864	0.11873653086290081	0.7281816618969293	0.16305894129988047
ABCB7	chrX:74273006-74376175	100641	2327	2093.057875840197	424.9421241598033	0.33719724475609225	2.960813993087054	0.11388666952513217
ABCB8	chr7:150725508-150744869	14626	4296	168.31799611711142	197.6820038828886	0.18658756899385703	0.7460717324798077	0.25009333670057926
ABCB9	chr12:123405497-123451056	33988	2032	46.143278915329276	23.856721084670724	0.02201205381193849	0.19035521221010007	0.11563672754935234
ABCC1	chr16:16043433-16236930	186934	6563	2984.6881879966654	1179.311812003334	0.25887397432283016	2.913425838906287	0.08885552220543655
ABCC10	chr6:43395291-43418163	13587	4652	280.3970593264498	604.6029406735502	0.3346012835886711	2.1072122024415436	0.1587886038249882
ABCC11	chr16:48200821-48269088	60499	4416	37.63498982853822	6.365010171461784	0.010086054957608283	0.023369410681624805	0.43159218240530445
ABCC12	chr16:48116883-48180681	58630	5168	27.0	0.0	0.0074665777774955274	0.0	inf
ABCC13	chr21:15646119-15673692	16775	712	7.938500812253423	93.06149918774658	0.007672796645900925	2.119179647508644	0.003620644740959663
ABCC2	chr10:101542354-101611949	58473	5446	268.42039859070036	191.90914686384522	0.07442825966889553	0.5713414875590681	0.13026930704240303
ABCC3	chr17:48712217-48769063	31186	1780	0.0	0.0	0.0	0.0	NA
ABCC4	chr13:95672082-95953687	202600	2654	1504.224524809283	678.7754751907169	0.1203790599370294	4.146703156715123	0.02903006446026621
ABCC5	chr3:183637723-183735727	32214	756	1208.7262577385	379.27374226149993	0.6083605245288364	8.134084968965483	0.07479151334783873
ABCC5-AS1	chr3:183724125-183729207	4613	469	0.0	0.0	0.0	0.0	NA
ABCC6	chr16:16243421-16317328	1567	256	82.23822537471165	22.761774625288357	0.8509077065714119	1.4415970236688698	0.5902535123205572
ABCC6P1	chr16:18582569-18609607	24314	2724	9.0	1.0	0.006001555415186899	0.005952105497016407	1.0083079707164597
ABCC6P2	chr16:14916288-14918559	1565	706	0.0	0.0	0.0	0.0	NA
ABCC8	chr11:17414431-17498392	79037	4921	31.267811472415055	0.7321885275849471	0.006414233427022583	0.002412388659285166	2.65887231824545
ABCC9	chr12:21950323-22089628	126851	4532	44.74038961038961	1.2596103896103896	0.005718519283166064	0.004506341043522864	1.2689938972518537
ABCD1	chrX:152990322-153010216	16230	3664	226.68708453324385	287.31291546675607	0.22645712038692664	1.2713859493151596	0.1781183129394416
ABCD2	chr12:39945021-40013843	63481	5341	2428.1823458145686	815.8176541854313	0.6201764363837635	2.4765565240152276	0.250418849870737
ABCD3	chr1:94883932-94984219	59361	786	2461.3372253839707	196.6627746160296	0.6722760427013137	4.056741543207314	0.16571823359735244
ABCD4	chr14:74751979-74769767	14631	3029	335.20038906352926	286.7996109364707	0.3714567264997212	1.5351718841635504	0.24196425842055602
ABCE1	chr4:146019155-146050676	27327	4191	569.8836879217799	667.1163120782203	0.3381208816596336	2.580843217458297	0.13101178691227383
ABCF1	chr6:30539169-30559309	16676	3350	167.86715744886476	971.132842551135	0.16321180711253458	4.700148267293245	0.034724820969642765
ABCF2	chr7:150904922-150924460	11195	2122	153.42153085958458	327.57846914041534	0.222197893497595	2.5029241739524926	0.08877531960814906
ABCF3	chr3:183903862-183911795	5361	2572	118.73070084188386	656.2692991581164	0.3590830848842717	4.137031686114605	0.08679727691946044
