gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
A1BG	chr19:58858171-58864865	4928	1766	45.89934346211714	75.10065653788286	0.14839590454580207	0.6775466080850435	0.21901947818057096
A1BG-AS1	chr19:58863335-58866549	1084	2130	9.657596228364763	1.3424037716352362	0.14194689694391618	0.01004129442256264	14.136314599536451
A1CF	chr10:52559168-52645435	76738	9221	44.62424812030075	11.375751879699248	0.009265024596763736	0.019655687099957107	0.47136610130428636
A2M	chr12:9220303-9268558	43259	4653	10121.10673875472	1509.4698835007712	3.727671817189027	5.1686549572904	0.7212073253083255
A2M-AS1	chr12:9217772-9220651	692	2187	166.13930867233069	555.8606913276692	3.8251850130985465	4.04951788337441	0.9446025732601705
A2ML1	chr12:8975149-9029381	27993	3618	24.592482044380997	4.407517955619005	0.013997132052478024	0.01940938026572827	0.7211529611377229
A2MP1	chr12:9381128-9386803	4474	1201	302.4300913725524	85.56990862744762	1.0769986575357715	1.1351786170655371	0.9487481893552909
A3GALT2	chr1:33772366-33786699	5125	1023	21.888867488443758	5.280363280787009	0.06804803103377628	0.08223833512818261	0.8274490349021743
A4GALT	chr22:43088126-43116876	26658	2092	2.0	4.0	0.0011953320743373205	0.030463826422260313	0.039237752269487586
A4GNT	chr3:137842559-137851229	6899	1771	8.0	2.0	0.018475235505252523	0.017992751235281924	1.026815480504421
AA06	chr17:31856805-31860779	3342	632	0.0	0.0	0.0	0.0	NA
AAAS	chr12:53701239-53715412	12336	1738	43.23002880737344	85.76997119262657	0.05583381526154044	0.7862698689092485	0.07101100712277808
AACS	chr12:125549924-125627871	74626	3321	239.9428382037592	154.05716179624076	0.05122757159114642	0.7390931173330054	0.0693113903915105
AACSP1	chr5:178191863-178203277	9241	2173	6.0	0.0	0.010344712402667771	0.0	inf
AADAC	chr3:151531860-151546276	12810	1606	0.0	0.0	0.0	0.0	NA
AADACL2	chr3:151451703-151475556	22353	1500	0.0	0.0	0.0	0.0	NA
AADACL2-AS1	chr3:151468966-151645963	176225	712	135.0	1.0	0.012205410495353609	0.022377220812980544	0.5454390693715421
AADACL3	chr1:12776117-12788726	8560	3832	12.485	3.515	0.023238116415565908	0.014614567584611207	1.5900652743249888
AADACL4	chr1:12704565-12727097	20957	1575	32.0	0.0	0.024328033545018307	0.0	inf
AADACP1	chr3:151488243-151502682	13150	1289	0.0	0.0	0.0	0.0	NA
AADAT	chr4:170981372-171011538	27473	2030	30.0	0.0	0.017398079444009184	0.0	inf
AAED1	chr9:99403532-99417599	12842	1225	136.41076969634943	129.58923030365054	0.16923965638622163	1.6854619893062464	0.10041143464521703
AAGAB	chr15:67493012-67547536	50718	3021	1811.2788775594968	756.7211224405033	0.5689961715109019	3.990903920323307	0.14257325730477793
AAK1	chr2:69685126-69870977	164586	21265	7882.6438263306145	2855.3561736693837	0.7630713607610436	2.1393460684556684	0.3566843962332296
AAMDC	chr11:77532207-77583398	50687	504	635.9238607388279	45.076139261172116	0.19989165979878545	1.4249588289890156	0.14027890191087503
AAMP	chr2:219128851-219134893	4249	1793	38.36071008635424	757.6392899136459	0.14384211086450835	6.732375639227582	0.02136572861834721
AANAT	chr17:74449432-74466199	1488	846	24.893266438131235	5.106733561868763	0.26654165949449143	0.09617428751472945	2.7714440770218296
AAR2	chr20:34824338-34844863	17760	2486	428.4761901711047	305.5238098288954	0.384388046184751	1.9580784048225897	0.19630881237341372
AARD	chr8:117950463-117956239	3990	1786	1.0	5.0	0.003993128125023094	0.04460409075823669	0.08952380952380952
AARS	chr16:70286296-70323412	33772	3344	167.73478525780126	522.2652147421989	0.07913206470878137	2.488347174538313	0.031801054739664096
AARS2	chr6:44266462-44281063	9819	4782	174.79769809671166	341.20230190328834	0.28363158384687925	1.1368116660665077	0.2494974253987694
AARSD1	chr17:41102542-41116515	12609	1364	0.0	0.0	0.0	0.0	NA
AASDH	chr4:57204450-57253674	35569	1687	329.4002784739439	262.59972152605604	0.14754973966924376	2.4800778845638516	0.05949399435703285
AASDHPPT	chr11:105948291-105969419	18267	2861	1117.4853931405603	759.5146068594397	0.9746771110243456	4.229649828970635	0.2304391971998192
AASS	chr7:121713597-121784344	64876	5871	178.47574139095954	89.52425860904046	0.043830989045325376	0.24294881985099048	0.18041243860418235
AATF	chr17:35306174-35414171	105856	2141	4185.998873269525	1073.0011267304758	0.630042388058763	7.984903129165081	0.07890419932052971
AATK	chr17:79091095-79139872	9564	5042	320.9107227935527	858.0892772064473	0.5346022746659991	2.7115384970466625	0.1971582831105935
AATK-AS1	chr17:79139306-79156964	16081	1577	3.0	0.0	0.0029723116508007237	0.0	inf
ABAT	chr16:8768443-8878432	58952	4689	0.0	0.0	0.0	0.0	NA
ABCA1	chr9:107543283-107690527	136742	10502	10439.082616793356	5071.917383206642	1.2163163595842048	7.694604422319285	0.15807392983791443
ABCA10	chr17:67144147-67240956	88863	6331	683.2814566957459	55.50658011406996	0.12250810015567495	0.13968774219674426	0.8770139614908192
ABCA11P	chr4:419223-467998	1279	1895	0.0	85.54055323722658	0.0	0.7191988453597904	0.0
ABCA12	chr2:215796265-216003151	92404	7895	27.320336838646075	3.6796631613539272	0.004710656309335674	0.007425779882995934	0.6343651957853561
ABCA13	chr7:48211056-48687091	458851	17184	2801.8476024742454	1874.1523975257542	0.0972879311350287	1.7376679056137572	0.0559876434505855
ABCA17P	chr16:2390922-2476700	81590	4188	0.0	0.0	0.0	0.0	NA
ABCA2	chr9:139901685-139923374	12901	7940	97.67326531874414	781.3267346812557	0.12062531839395464	1.5678276648314653	0.07693786830003496
ABCA3	chr16:2325878-2390747	58246	6623	0.0	0.0	0.0	0.0	NA
ABCA4	chr1:94458393-94586705	105635	7325	100.89861519260046	9.101384807399528	0.015218207804466385	0.01979638943997665	0.7687365340335685
ABCA5	chr17:67240575-67323323	61950	8046	801.7181657069444	1180.281834293056	0.20618950427355992	2.3371782483219117	0.0882215570941598
ABCA6	chr17:67074846-67138015	57873	5296	113.02518957369207	29.974810426307926	0.03111611654239247	0.09017675635131181	0.3450569503871917
ABCA7	chr19:1040101-1065570	18651	6818	384.87023321555057	3974.1297667844497	0.3287746635258955	9.286908959153923	0.03540194751256055
ABCA8	chr17:66863427-66951533	82102	5708	69.02202054243293	3.9779794575670784	0.013394301578291681	0.011103623124487228	1.2063000903509355
