gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
A1BG	chr19:58858171-58864865	4928	1766	35.5212069373	543.478793063	0.109357489552	4.66899512266	0.02342206121
A1BG-AS1	chr19:58863335-58866549	1084	2130	34.5383697339	3.46163026614	0.483397131941	0.024656566131	19.6052089887
A1CF	chr10:52559168-52645435	76738	9221	4.0	0.0	0.000790826169814	0.0	inf
A2M	chr12:9220303-9268558	43602	4653	29.4932433798	3.50675662017	0.0102623693534	0.0114341553969	0.897518793225
A2M-AS1	chr12:9217772-9220651	692	2187	6.30555555556	25.6944444444	0.138244791933	0.17824689206	0.775580378066
A2ML1	chr12:8975149-9029381	27993	3618	0.0	0.0	0.0	0.0	NA
A2MP1	chr12:9381128-9386803	4474	1201	8.2691776185	5.7308223815	0.0280412815486	0.0723944808651	0.387340046002
A3GALT2	chr1:33772366-33786699	13310	1023	62.0	0.0	0.0706716370096	0.0	inf
A4GALT	chr22:43088126-43116876	26658	2092	0.0	2.0	0.0	0.0145044021556	0.0
A4GNT	chr3:137842559-137851229	6899	1771	0.0	1.0	0.0	0.00856668811677	0.0
AA06	chr17:31856805-31860779	3342	632	0.0	0.0	0.0	0.0	NA
AAAS	chr12:53701239-53715412	12336	1738	76.6898220115	975.310177988	0.0943180658727	8.51382073432	0.0110782301878
AACS	chr12:125549924-125627871	74626	3321	157.299567164	749.700432836	0.0319792946879	3.42491977613	0.00933723905326
AACSP1	chr5:178191863-178203277	9241	2173	0.0	0.0	0.0	0.0	NA
AADAC	chr3:151531860-151546276	12810	1606	0.0	0.0	0.0	0.0	NA
AADACL2	chr3:151451703-151475556	22353	1500	0.0	0.0	0.0	0.0	NA
AADACL2-AS1	chr3:151468966-151645963	176225	712	1.0	0.0	8.60922380752e-05	0.0	inf
AADACL3	chr1:12776117-12788726	8560	3832	0.0	0.0	0.0	0.0	NA
AADACL4	chr1:12704565-12727097	20957	1575	0.0	0.0	0.0	0.0	NA
AADACP1	chr3:151488243-151502682	13150	1289	0.0	0.0	0.0	0.0	NA
AADAT	chr4:170981372-171011538	27473	2030	2.0	2.0	0.00110447382192	0.0149473937486	0.0738907290795
AAED1	chr9:99403532-99417599	12842	1225	24.5514960023	712.448503998	0.0290052632791	8.82366288944	0.00328721344441
AAGAB	chr15:67493012-67547536	50718	3021	300.10031448	1891.89968552	0.0897709556385	9.50120955818	0.00944837129302
AAK1	chr2:69685126-69870977	152271	21265	1188.2170151	6943.93825555	0.11838865442	4.95418226949	0.0238967094831
AAMDC	chr11:77532207-77583398	50687	504	108.207234212	142.792765788	0.0323885291743	4.29840355178	0.00753501358915
AAMP	chr2:219128851-219134893	4249	1793	144.830287157	1954.16971284	0.517135292724	16.5353543289	0.0312745213945
AANAT	chr17:74449432-74466199	1488	846	8.0	3.0	0.0815677669613	0.0538000165064	1.51612903226
AAR2	chr20:34824338-34844863	17760	2486	990.262012343	4109.73798766	0.845938274546	25.0809814898	0.0337282763392
AARD	chr8:117950463-117956239	3990	1786	0.0	1.0	0.0	0.00849473944838	0.0
AARS	chr16:70286296-70323412	33772	3344	95.0947251928	1527.90527481	0.0427199921646	6.93204987421	0.00616267813126
AARS2	chr6:44266462-44281063	9819	4782	59.9995601628	670.000439837	0.0927069565386	2.12567582429	0.0436129326397
AARSD1	chr17:41102542-41116515	12609	1364	0.0	0.0	0.0	0.0	NA
AASDH	chr4:57204450-57253674	35569	1687	62.6366210595	460.363378941	0.0267170303249	4.14016074857	0.00645313840391
AASDHPPT	chr11:105948291-105969419	18267	2861	230.869398897	1988.1306011	0.191747919579	10.5428631535	0.0181874616779
AASS	chr7:121713597-121784344	64876	5871	21.3158730159	229.684126984	0.00498483257705	0.593540584242	0.00839846964031
AATF	chr17:35306174-35414171	105856	2141	375.773716904	5471.2262831	0.0538570347693	38.7703326222	0.00138913006742
AATK	chr17:79091095-79139872	9564	5042	1.0	22.0	0.00158632420063	0.0661989889738	0.0239629671876
AATK-AS1	chr17:79139306-79156964	16081	1577	0.0	0.0	0.0	0.0	NA
ABAT	chr16:8768443-8878432	58952	4689	0.0	0.0	0.0	0.0	NA
ABCA1	chr9:107543283-107690527	136742	10502	70.8664624183	396.133537582	0.00786267533819	0.572270179271	0.0137394461969
ABCA10	chr17:67144147-67240956	90478	6331	25.8055555556	14.1944444444	0.00432714788995	0.0340155582697	0.127210844392
ABCA11P	chr4:419223-467998	46880	1895	63.0490057995	73.9509942005	0.0204043214562	0.592060816802	0.0344632187728
ABCA12	chr2:215796265-216003151	92404	7895	15.0	0.0	0.00246281621815	0.0	inf
ABCA13	chr7:48211056-48687091	458851	17184	1.0	2.0	3.30643382161e-05	0.00176578266467	0.0187250327448
ABCA17P	chr16:2390922-2476700	81590	4188	0.0	0.0	0.0	0.0	NA
ABCA2	chr9:139901685-139923374	12901	7940	19.2939055388	3360.70609446	0.0226896757679	6.42157483957	0.00353335067094
ABCA3	chr16:2325878-2390747	58246	6623	0.0	0.0	0.0	0.0	NA
ABCA4	chr1:94458393-94586705	120987	7325	0.0	0.0	0.0	0.0	NA
ABCA5	chr17:67240575-67323323	61950	8046	44.1767809116	544.823219088	0.0108189290543	1.02732320243	0.0105311833984
ABCA6	chr17:67074846-67138015	57873	5296	6.0	5.0	0.0015729204971	0.014323644878	0.109812866103
ABCA7	chr19:1040101-1065570	18651	6818	146.241004345	4821.75899566	0.118959342783	10.729513233	0.0110871145968
ABCA8	chr17:66863427-66951533	82102	5708	0.0	0.0	0.0	0.0	NA
ABCA9	chr17:66970772-67057136	80063	6301	1.0	1.0	0.000189495830219	0.00240780902314	0.0787005233379
ABCB1	chr7:87133178-87342639	204745	4716	100.649890938	447.350109062	0.00745815699459	1.43914737001	0.00518234417822
ABCB10	chr1:229652328-229694442	38257	3857	150.037308931	1220.96269107	0.0595003982167	4.8026868673	0.0123889813891
ABCB11	chr2:169779448-169887833	103610	4775	0.0	0.0	0.0	0.0	NA
ABCB4	chr7:87031360-87105019	69671	3826	15.0	4.0	0.00326641026858	0.0158615835387	0.205932166899
ABCB5	chr7:20655244-20796637	10805	726	0.0	0.0	0.0	0.0	NA
ABCB6	chr2:220074487-220083712	6207	3018	12.0420572593	99.9579427407	0.0294340795824	0.502492508075	0.0585761560808
ABCB7	chrX:74273006-74376175	100641	2327	88.1764503242	1024.82354968	0.0132925770231	6.68165781548	0.00198941301548
ABCB8	chr7:150725508-150744869	14626	4296	112.312005543	1021.68799446	0.116501664576	3.60815789862	0.0322884052885
ABCB9	chr12:123405497-123451056	33988	2032	46.4501998274	95.5498001726	0.0207344965258	0.713407378477	0.029064034311
ABCC1	chr16:16043433-16236930	186934	6563	656.443041135	8366.55695886	0.0532770619497	19.3408646201	0.00275463703387
ABCC10	chr6:43395291-43418163	13587	4652	220.534159735	1750.46584026	0.246254293397	5.70880818793	0.0431358499516
ABCC11	chr16:48200821-48269088	60499	4416	0.0	3.0	0.0	0.0103067966405	0.0
ABCC12	chr16:48116883-48180681	58630	5168	0.0	0.0	0.0	0.0	NA
ABCC13	chr21:15646119-15673692	16775	712	0.0	0.0	0.0	0.0	NA
ABCC2	chr10:101542354-101611949	64149	5446	21.5961281409	77.4038718591	0.00510760757343	0.215633665552	0.0236865034982
ABCC3	chr17:48712217-48769063	31186	1780	0.0	0.0	0.0	0.0	NA
ABCC4	chr13:95672082-95953687	202600	2654	29.5172483132	166.482751687	0.00221038510318	0.95169950657	0.0023225661965
ABCC5	chr3:183637723-183735727	32214	756	53.1028802778	210.897119722	0.0250094960454	4.23233825828	0.00590914395758
ABCC5-AS1	chr3:183724125-183729207	4613	469	0.0	0.0	0.0	0.0	NA
ABCC6	chr16:16243421-16317328	1567	256	0.0	0.0	0.0	0.0	NA
ABCC6P1	chr16:18582569-18609607	24314	2724	0.0	0.0	0.0	0.0	NA
ABCC6P2	chr16:14916288-14918559	1565	706	0.0	0.0	0.0	0.0	NA
ABCC8	chr11:17414431-17498392	79037	4921	0.0	0.0	0.0	0.0	NA
ABCC9	chr12:21950323-22089628	126851	4532	0.0	0.0	0.0	0.0	NA
ABCD1	chrX:152990322-153010216	16230	3664	65.1064112107	642.893588789	0.0608606735294	2.6620434946	0.0228623888576
ABCD2	chr12:39945021-40013843	63481	5341	613.230388831	1864.76961117	0.146558639934	5.29705061093	0.02766797048
ABCD3	chr1:94883932-94984219	59361	786	120.545919889	338.454080111	0.0308093704504	6.53294083619	0.00471600328596
ABCD4	chr14:74751979-74769767	14631	3029	371.247753427	1055.75224657	0.384965083999	5.2880342352	0.0727992798224
ABCE1	chr4:146019155-146050676	27327	4191	244.233760493	6153.76623951	0.135595493745	22.276904921	0.00608681925184
ABCF1	chr6:30539169-30559309	16676	3350	201.678508806	3179.32149119	0.18348444489	14.3986294731	0.0127431881786
ABCF2	chr7:150904922-150924460	11195	2122	45.2781319486	1246.72186805	0.0613614932945	8.91365282591	0.0068839895936
ABCF3	chr3:183903862-183911795	5361	2572	567.372197029	2162.62780297	1.60566063523	12.7568172792	0.125866867894
ABCG1	chr21:43619798-43717354	74351	2811	353.66039622	940.33960378	0.0721657504743	5.07522615077	0.0142192186773
ABCG2	chr4:89011415-89152474	64165	3947	0.0	51.0	0.0	0.19603542878	0.0
ABCG4	chr11:119019749-119033374	9465	3511	0.0	0.0	0.0	0.0	NA
ABCG5	chr2:44039610-44065958	23608	2740	0.0	3.0	0.0	0.0166112459724	0.0
ABCG8	chr2:44066102-44105605	36838	2665	0.0	0.0	0.0	0.0	NA
ABHD1	chr2:27346656-27353680	5578	1446	9.56880487299	36.431195127	0.0260261965852	0.382240449218	0.0680885464592
ABHD10	chr3:111697722-111712215	11687	2458	166.249500112	1214.75049989	0.21581857532	7.49784960884	0.0287840629753
ABHD11	chr7:73150424-73153190	1121	1270	24.7679939584	266.232006042	0.335209823755	3.18044625364	0.105397103747
ABHD12	chr20:25275378-25371618	72866	1436	173.340179498	1171.6482691	0.0360915745909	12.3786798978	0.00291562387015
ABHD12B	chr14:51338877-51371688	31103	1477	0.0	0.0	0.0	0.0	NA
ABHD13	chr13:108870762-108886603	10539	5302	453.734445534	4021.26555447	0.653181480776	11.5067995482	0.0567648265743
ABHD14A	chr3:52009041-52015216	5067	1108	0.0	0.0	0.0	0.0	NA
ABHD14A-ACY1	chr3:52009041-52023218	12298	1879	12.0	0.0	0.0148039726669	0.0	inf
ABHD14B	chr3:52002525-52008646	3684	2004	19.501200919	7593.49879908	0.0803106706396	57.4878052527	0.00139700359557
ABHD15	chr17:27887688-27894042	2999	3355	4.11666666667	1244.88333333	0.0208257549724	5.62947176593	0.00369941547597
ABHD16A	chr6:31654725-31671137	13855	1684	237.501310652	1681.49868935	0.260070443177	15.1490696807	0.0171674200897
ABHD17A	chr19:1876974-1885518	6828	1563	2018.08725434	7276.91274566	4.48412741385	70.6349605148	0.0634831163091
ABHD17B	chr9:74477367-74526148	42977	1457	128.313394121	1169.68660588	0.0452967886896	12.1798371684	0.00371899788669
ABHD17C	chr15:80987651-81047962	57951	2360	10.0	219.0	0.00261800566941	1.4078734828	0.00185954611789
ABHD2	chr15:89631380-89745591	105078	8735	164.574498822	3060.42550118	0.0237619599954	5.31557707835	0.00447025029364
