gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
A1BG	chr19:58858171-58864865	4928	1766	84.1675459351	520.832454065	0.248962821865	4.2990042177	0.0579117417097
A1BG-AS1	chr19:58863335-58866549	1084	2130	88.5210441346	13.4789558654	1.1903585016	0.092243798869	12.9044826448
A1CF	chr10:52559168-52645435	76738	9221	2.65555555556	1.34444444444	0.000504435273452	0.00212532509962	0.237344994205
A2M	chr12:9220303-9268558	43602	4653	8.57777777778	0.422222222222	0.00286766828082	0.00132272196957	2.16800533051
A2M-AS1	chr12:9217772-9220651	692	2187	4.4033033033	56.5966966967	0.0927540835849	0.377227055197	0.245883963802
A2ML1	chr12:8975149-9029381	27993	3618	4.70416666667	1.29583333333	0.00244959218821	0.00522084881485	0.469194239304
A2MP1	chr12:9381128-9386803	4474	1201	3.21396555791	2.78603444209	0.0104714246248	0.0338145806538	0.309671875929
A3GALT2	chr1:33772366-33786699	13310	1023	3.0	0.0	0.00328551709754	0.0	inf
A4GALT	chr22:43088126-43116876	26658	2092	0.0	0.0	0.0	0.0	NA
A4GNT	chr3:137842559-137851229	6899	1771	0.0	0.0	0.0	0.0	NA
AA06	chr17:31856805-31860779	3342	632	0.0	0.0	0.0	0.0	NA
AAAS	chr12:53701239-53715412	12336	1738	221.340926639	2019.65907336	0.261545887344	16.9390412326	0.0154404186017
AACS	chr12:125549924-125627871	74626	3321	202.115345792	1184.88465421	0.0394793194379	5.20077100222	0.0075910512924
AACSP1	chr5:178191863-178203277	9241	2173	0.0	0.0	0.0	0.0	NA
AADAC	chr3:151531860-151546276	12810	1606	0.0	0.0	0.0	0.0	NA
AADACL2	chr3:151451703-151475556	22353	1500	0.0	0.0	0.0	0.0	NA
AADACL2-AS1	chr3:151468966-151645963	176225	712	1.0	0.0	8.27166644315e-05	0.0	inf
AADACL3	chr1:12776117-12788726	8560	3832	0.0	0.0	0.0	0.0	NA
AADACL4	chr1:12704565-12727097	20957	1575	0.0	0.0	0.0	0.0	NA
AADACP1	chr3:151488243-151502682	13150	1289	0.0	0.0	0.0	0.0	NA
AADAT	chr4:170981372-171011538	27473	2030	0.0	0.0	0.0	0.0	NA
AAED1	chr9:99403532-99417599	12842	1225	13.4242547425	386.575745257	0.0152376520258	4.60001285588	0.0033125237914
AAGAB	chr15:67493012-67547536	50718	3021	278.893966953	2620.10603305	0.0801562761199	12.6423751714	0.00634028614346
AAK1	chr2:69685126-69870977	164586	21265	768.488246775	9279.51175322	0.0680620258456	6.36092494849	0.0107000202638
AAMDC	chr11:77532207-77583398	50687	504	76.6836963042	145.316303696	0.0220529647548	4.20285433637	0.00524713991727
AAMP	chr2:219128851-219134893	4249	1793	101.889725947	3941.11027405	0.349545886247	32.0404664179	0.0109095130417
AANAT	chr17:74449432-74466199	1488	846	2.62777777778	0.372222222222	0.0257422341756	0.00641346112879	4.01378189697
AAR2	chr20:34824338-34844863	17760	2486	389.064651066	2463.93534893	0.319329723634	14.4473673696	0.0221029697291
