gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
A1BG	chr19:58858171-58864865	4928	1766	16.7138447146	434.286155285	0.0518516122733	3.75960212587	0.0137917818262
A1BG-AS1	chr19:58863335-58866549	1084	2130	39.4928301367	13.5071698633	0.556987663441	0.096948559199	5.74518763397
A1CF	chr10:52559168-52645435	76738	9221	6.0	0.0	0.00119535630169	0.0	inf
A2M	chr12:9220303-9268558	43602	4653	18.3162783036	34.6837216964	0.00642225320702	0.113959160527	0.0563557433849
A2M-AS1	chr12:9217772-9220651	692	2187	3.78583146905	16.2141685309	0.0836395684962	0.113345034993	0.737920002416
A2ML1	chr12:8975149-9029381	27993	3618	0.0	0.0	0.0	0.0	NA
A2MP1	chr12:9381128-9386803	4474	1201	6.79366615724	4.20633384276	0.0232147934033	0.0535448038509	0.433558286403
A3GALT2	chr1:33772366-33786699	13310	1023	12.0	0.0	0.0137835089225	0.0	inf
A4GALT	chr22:43088126-43116876	26658	2092	1.0	9.0	0.000573494209862	0.0657714521121	0.00871950050433
A4GNT	chr3:137842559-137851229	6899	1771	0.0	0.0	0.0	0.0	NA
AA06	chr17:31856805-31860779	3342	632	0.0	0.0	0.0	0.0	NA
AAAS	chr12:53701239-53715412	12336	1738	10.8820377948	1161.11796221	0.0134862892595	10.213701766	0.00132041149903
AACS	chr12:125549924-125627871	74626	3321	8.0	762.0	0.00163891497832	3.50786359188	0.000467211718869
AACSP1	chr5:178191863-178203277	9241	2173	0.0	0.0	0.0	0.0	NA
AADAC	chr3:151531860-151546276	12810	1606	0.0	0.0	0.0	0.0	NA
AADACL2	chr3:151451703-151475556	22353	1500	0.0	0.0	0.0	0.0	NA
AADACL2-AS1	chr3:151468966-151645963	176225	712	1.0	0.0	8.67539148617e-05	0.0	inf
AADACL3	chr1:12776117-12788726	8560	3832	0.0	0.0	0.0	0.0	NA
AADACL4	chr1:12704565-12727097	20957	1575	0.0	0.0	0.0	0.0	NA
AADACP1	chr3:151488243-151502682	13150	1289	0.0	0.0	0.0	0.0	NA
AADAT	chr4:170981372-171011538	27473	2030	0.0	0.0	0.0	0.0	NA
AAED1	chr9:99403532-99417599	12842	1225	0.45694108874	493.543058911	0.000543981521867	6.15950143728	8.83158365017e-05
AAGAB	chr15:67493012-67547536	50718	3021	40.9540398342	2716.04596017	0.0123450038626	13.7449444993	0.000898148687553
AAK1	chr2:69685126-69870977	164586	21265	390.517904774	3528.48209523	0.0362747694724	2.53675854584	0.0142996539942
AAMDC	chr11:77532207-77583398	50687	504	14.9123273432	143.087672657	0.00449785491009	4.34038530619	0.00103628009792
AAMP	chr2:219128851-219134893	4249	1793	8.67137337486	2593.32862663	0.0312002272079	22.1122973412	0.00141098985449
AANAT	chr17:74449432-74466199	1488	846	7.72932489451	7.27067510549	0.0794136637661	0.131389595761	0.604413639499
AAR2	chr20:34824338-34844863	17760	2486	114.2808405	3339.7191595	0.0983755255552	20.5383440592	0.00478984699408
AARD	chr8:117950463-117956239	3990	1786	0.0	4.0	0.0	0.0342401089507	0.0
AARS	chr16:70286296-70323412	33772	3344	6.84252416861	3281.15747583	0.00309753455994	15.0009031377	0.00020648987141
AARS2	chr6:44266462-44281063	9819	4782	3.79147684093	409.208523159	0.00590333934438	1.30825288205	0.00451238397817
AARSD1	chr17:41102542-41116515	12609	1364	0.0	0.0	0.0	0.0	NA
AASDH	chr4:57204450-57253674	35569	1687	9.42770719903	248.572292801	0.00405220148773	2.25265268292	0.00179885763946
AASDHPPT	chr11:105948291-105969419	18267	2861	20.0397280677	1888.96027193	0.0167718587572	10.0939597212	0.00166157377486
AASS	chr7:121713597-121784344	64876	5871	3.63337574215	106.366624258	0.000856215032326	0.276980947825	0.00309124161445
AATF	chr17:35306174-35414171	105856	2141	181.292402197	5001.7075978	0.0261830795685	35.715623234	0.000733098772966
AATK	chr17:79091095-79139872	9564	5042	0.0	16.0	0.0	0.0485147438207	0.0
