gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
A1BG	chr19:58858171-58864865	4928	1766	39.4031084194	426.596891581	0.126033435153	3.80761453825	0.033100366092
A1BG-AS1	chr19:58863335-58866549	1084	2130	48.4235811449	13.5764188551	0.70413123705	0.100468892237	7.00845029117
A1CF	chr10:52559168-52645435	76738	9221	4.0	1.0	0.000821628516827	0.00170941679656	0.480648440147
A2M	chr12:9220303-9268558	43602	4653	30.1531582383	8.84684176174	0.0109006497433	0.029969617205	0.363723355848
A2M-AS1	chr12:9217772-9220651	692	2187	2.14095607235	7.85904392765	0.0487671809289	0.0566430880695	0.860955547994
A2ML1	chr12:8975149-9029381	27993	3618	3.0	0.0	0.00168926506067	0.0	inf
A2MP1	chr12:9381128-9386803	4474	1201	0.361111111111	1.63888888889	0.00127224531648	0.0215096078403	0.0591477690309
A3GALT2	chr1:33772366-33786699	13310	1023	18.0	0.0	0.0213167228444	0.0	inf
A4GALT	chr22:43088126-43116876	26658	2092	0.0	5.0	0.0	0.0376733563123	0.0
A4GNT	chr3:137842559-137851229	6899	1771	0.0	0.0	0.0	0.0	NA
AA06	chr17:31856805-31860779	3342	632	0.0	0.0	0.0	0.0	NA
AAAS	chr12:53701239-53715412	12336	1738	31.9869283576	1434.01307164	0.0408718377763	13.0055680859	0.00314264148298
AACS	chr12:125549924-125627871	74626	3321	77.9274871826	1036.07251282	0.0164598736673	4.91753280001	0.00334718126686
AACSP1	chr5:178191863-178203277	9241	2173	0.0	0.0	0.0	0.0	NA
AADAC	chr3:151531860-151546276	12810	1606	0.0	0.0	0.0	0.0	NA
AADACL2	chr3:151451703-151475556	22353	1500	0.0	0.0	0.0	0.0	NA
AADACL2-AS1	chr3:151468966-151645963	176225	712	3.0	0.0	0.000268336483718	0.0	inf
AADACL3	chr1:12776117-12788726	8560	3832	0.0	0.0	0.0	0.0	NA
AADACL4	chr1:12704565-12727097	20957	1575	0.0	0.0	0.0	0.0	NA
AADACP1	chr3:151488243-151502682	13150	1289	0.0	0.0	0.0	0.0	NA
AADAT	chr4:170981372-171011538	27473	2030	0.0	1.0	0.0	0.00776479422713	0.0
AAED1	chr9:99403532-99417599	12842	1225	3.06299212598	418.937007874	0.00375957890224	5.39061886559	0.000697429923349
AAGAB	chr15:67493012-67547536	50718	3021	193.313785143	2854.68621486	0.06007955319	14.8947645197	0.00403360208283
AAK1	chr2:69685126-69870977	164586	21265	1004.34316204	7177.65683796	0.0961867443941	5.32038784909	0.0180788970884
AAMDC	chr11:77532207-77583398	50687	504	92.4958069753	138.504193025	0.0287641435341	4.33170002702	0.00664038214897
AAMP	chr2:219128851-219134893	4249	1793	20.9893380095	3667.01066199	0.0778642310975	32.2372414583	0.00241535030838
AANAT	chr17:74449432-74466199	1488	846	4.46878980892	3.53121019108	0.0473383357664	0.0657929250924	0.719504957408
AAR2	chr20:34824338-34844863	17760	2486	236.535048281	2153.46495172	0.20993194449	13.6540872155	0.0153750258935
AARD	chr8:117950463-117956239	3990	1786	0.0	0.0	0.0	0.0	NA
AARS	chr16:70286296-70323412	33772	3344	79.31398461	4812.68601539	0.0370185136431	22.6854421879	0.00163181803275
AARS2	chr6:44266462-44281063	9819	4782	15.7442075664	594.255792434	0.0252743232515	1.95879885225	0.0129029702169
AARSD1	chr17:41102542-41116515	12609	1364	0.0	0.0	0.0	0.0	NA
AASDH	chr4:57204450-57253674	35569	1687	44.5502332204	527.44976678	0.0197425985905	4.92824183492	0.00400601253993
AASDHPPT	chr11:105948291-105969419	18267	2861	142.246902756	2427.75309724	0.122744369441	13.375580764	0.00917675064783
AASS	chr7:121713597-121784344	64876	5871	11.760150046	177.239849954	0.00285729306262	0.475855707101	0.0060045367114
AATF	chr17:35306174-35414171	105856	2141	301.342269395	5140.65773061	0.044871497591	37.8466994043	0.00118561191061
AATK	chr17:79091095-79139872	9564	5042	0.0	19.0	0.0	0.0593986738081	0.0
AATK-AS1	chr17:79139306-79156964	16081	1577	1.0	0.0	0.00098019602519	0.0	inf
ABAT	chr16:8768443-8878432	58952	4689	0.0	0.0	0.0	0.0	NA
ABCA1	chr9:107543283-107690527	136742	10502	84.7175161638	294.282483836	0.00976556276275	0.441690835195	0.0221094982839
ABCA10	chr17:67144147-67240956	90478	6331	21.8137856829	12.1862143171	0.00380026637414	0.0303404827922	0.125253984921
