gene_id	gene_iv	gene_CIR_length	gene_CER_length	gene_CIR_read_count	gene_CER_read_count	gene_CIR_RPKM	gene_CER_RPKM	gene_IRI
A1BG	chr19:58858171-58864865	4928	1766	17.3212674557	317.678732544	0.0517130651022	2.64660271305	0.0195394136216
A1BG-AS1	chr19:58863335-58866549	1084	2130	69.8962335421	11.1037664579	0.948671388958	0.0766976445586	12.3689768365
A1CF	chr10:52559168-52645435	76738	9221	7.0	0.0	0.00134208145461	0.0	inf
A2M	chr12:9220303-9268558	43602	4653	24.0464285714	6.95357142857	0.00811400897624	0.0219870102518	0.369036484876
A2M-AS1	chr12:9217772-9220651	692	2187	0.0	14.0	0.0	0.0941825758244	0.0
A2ML1	chr12:8975149-9029381	27993	3618	4.2743902439	1.7256097561	0.00224654973199	0.00701722393788	0.320147931986
A2MP1	chr12:9381128-9386803	4474	1201	4.02777777778	2.97222222222	0.013245270528	0.0364107463128	0.363773662156
A3GALT2	chr1:33772366-33786699	13310	1023	8.0	0.0	0.0088430736644	0.0	inf
A4GALT	chr22:43088126-43116876	26658	2092	0.0	0.0	0.0	0.0	NA
A4GNT	chr3:137842559-137851229	6899	1771	1.0	0.0	0.00213257918671	0.0	inf
AA06	chr17:31856805-31860779	3342	632	0.0	0.0	0.0	0.0	NA
AAAS	chr12:53701239-53715412	12336	1738	25.135137459	1554.86486254	0.0299776935174	13.1623728373	0.00227752958285
AACS	chr12:125549924-125627871	74626	3321	31.7041014169	1180.29589858	0.00625052643204	5.22893608888	0.00119537250519
AACSP1	chr5:178191863-178203277	9241	2173	0.0	0.0	0.0	0.0	NA
AADAC	chr3:151531860-151546276	12810	1606	0.0	0.0	0.0	0.0	NA
AADACL2	chr3:151451703-151475556	22353	1500	0.0	0.0	0.0	0.0	NA
AADACL2-AS1	chr3:151468966-151645963	176225	712	4.0	0.0	0.000333951795923	0.0	inf
AADACL3	chr1:12776117-12788726	8560	3832	0.0	0.0	0.0	0.0	NA
AADACL4	chr1:12704565-12727097	20957	1575	0.0	0.0	0.0	0.0	NA
AADACP1	chr3:151488243-151502682	13150	1289	0.0	0.0	0.0	0.0	NA
AADAT	chr4:170981372-171011538	27473	2030	0.0	0.0	0.0	0.0	NA
AAED1	chr9:99403532-99417599	12842	1225	8.04166666667	556.958333333	0.0092130772568	6.68925772574	0.00137729440762
AAGAB	chr15:67493012-67547536	50718	3021	120.39263615	3516.60736385	0.0349244130441	17.1263362771	0.00203922266146
AAK1	chr2:69685126-69870977	164586	21265	442.00769391	6929.99230609	0.0395119305503	4.79466950385	0.00824080377563
AAMDC	chr11:77532207-77583398	50687	504	27.4082941524	124.591705848	0.00795566945068	3.63705532052	0.00218739302803
AAMP	chr2:219128851-219134893	4249	1793	33.2696355054	4169.73036449	0.115200038184	34.2151929881	0.00336692644768
AANAT	chr17:74449432-74466199	1488	846	12.0439127801	4.95608721987	0.119084704087	0.086190597015	1.38164380119
AAR2	chr20:34824338-34844863	17760	2486	371.406158545	2528.59384146	0.30767871325	14.9647430005	0.0205602403756
AARD	chr8:117950463-117956239	3990	1786	0.0	0.0	0.0	0.0	NA
AARS	chr16:70286296-70323412	33772	3344	54.2871277376	5637.71287226	0.0236500136079	24.8043582961	0.0009534620217
AARS2	chr6:44266462-44281063	9819	4782	11.1027777778	619.897222222	0.0166362599849	1.90722279941	0.00872276694159
AARSD1	chr17:41102542-41116515	12609	1364	0.0	0.0	0.0	0.0	NA
AASDH	chr4:57204450-57253674	35569	1687	22.8654069933	526.134593007	0.00945798436705	4.58852482826	0.00206122549644
AASDHPPT	chr11:105948291-105969419	18267	2861	175.577472534	2161.42252747	0.141414152617	11.1150936722	0.012722713527
AASS	chr7:121713597-121784344	64876	5871	7.18027210884	142.819727891	0.00162835146426	0.357904725222	0.00454967858627
AATF	chr17:35306174-35414171	105856	2141	187.842662348	5562.15733765	0.0261077873729	38.2223965261	0.000683049461722
AATK	chr17:79091095-79139872	9564	5042	3.0	22.0	0.00461501374189	0.0641964704088	0.0718889015627
AATK-AS1	chr17:79139306-79156964	16081	1577	1.0	0.0	0.000914909757425	0.0	inf
ABAT	chr16:8768443-8878432	58952	4689	0.0	0.0	0.0	0.0	NA
ABCA1	chr9:107543283-107690527	136742	10502	58.9927191166	467.007280883	0.00634728206074	0.654248821183	0.00970163316347
ABCA10	chr17:67144147-67240956	90478	6331	9.29939172749	7.70060827251	0.00151217781246	0.0178955079196	0.0845004131346
ABCA11P	chr4:419223-467998	46880	1895	30.2022801583	67.7977198417	0.00947858349486	0.526377339872	0.0180072027743
ABCA12	chr2:215796265-216003151	92404	7895	6.0	0.0	0.000955326423692	0.0	inf
ABCA13	chr7:48211056-48687091	458851	17184	0.0	14.0	0.0	0.0119865743324	0.0
ABCA17P	chr16:2390922-2476700	81590	4188	0.0	0.0	0.0	0.0	NA
ABCA2	chr9:139901685-139923374	12901	7940	11.4749829961	3609.525017	0.0130863938484	6.68837885212	0.0019565868109
ABCA3	chr16:2325878-2390747	58246	6623	0.0	0.0	0.0	0.0	NA
ABCA4	chr1:94458393-94586705	120987	7325	0.0	0.0	0.0	0.0	NA
ABCA5	chr17:67240575-67323323	61950	8046	27.830923616	664.169076384	0.00660963716965	1.21447878862	0.00544236526119
ABCA6	chr17:67074846-67138015	57873	5296	3.0	1.0	0.000762669836149	0.00277807096094	0.274532165258
ABCA7	chr19:1040101-1065570	18651	6818	87.232876348	3026.76712365	0.0688128241281	6.53150588426	0.0105355220293
ABCA8	chr17:66863427-66951533	82102	5708	0.0	0.0	0.0	0.0	NA
ABCA9	chr17:66970772-67057136	80063	6301	1.23333333333	1.76666666667	0.000226641753344	0.00412511866838	0.054941874783
